 !NB. This file contains data that is averaged or summed over daily periods.!
Time (days),modess,runoff,ppt,trans,delw,disc,cwtr,check,diff,modwet,unint,canst,snow_watermm
001,.0527565,.0000000,2.7940000,.0953445,43.9500000,.0000000,362.9500000,71.0127659,-43.9500000,-.5249661,71.1608669,.1440060,.0771551
002,.0769987,.0000000,.2540000,.1640316,-.2000000,.0000000,362.7500000,7.9142048,.2000000,-.4140479,8.1552351,-7.4193585,.1358844
003,.0740715,.0000000,2.5400000,.0536811,8.3000000,.0000000,371.0500000,9.8287896,-8.3000000,-.4922381,9.9565422,-5.6300400,.5166786
004,.1190484,.0000000,.0410000,.1453903,-.5000000,.0000000,370.5500000,.3289359,.5000000,-.4771162,.5933746,.2800000,.0445993
005,.1546732,.0000000,.0000000,.3026867,-.9500000,.0000000,369.6000000,-.4254849,.9500000,-.0000000,.0318750,.2800000,.0000000
006,.2639322,.0000000,.0000000,.3979107,-1.0000000,.0000000,368.6000000,-.6618429,1.0000000,-.0000000,.0000000,.2800000,.0000000
007,.0477373,.0000000,1.5240000,.0732219,-.8500000,.0000000,367.7500000,105.2657741,.8500000,-.1114384,105.3867332,-78.7761154,.4862855
008,.0310493,.0000000,.0000000,.0343010,2.2000000,.0000000,369.9500000,.0966563,-2.2000000,-.5386025,.1620066,-78.5698021,1.6519957
009,.1058106,127966.1082231,5.5880000,.1551540,.6500000,.0000000,370.6000000,634.6855997,-.6500000,-.4848373,128601.0547874,-85871.9155616,.0129767
010,.0735206,600444.7047670,39.8780000,.0918862,.3000000,.0000000,370.9000000,2960.7381453,-.3000000,-.6121465,603405.6083191,-221.5069482,.0000000
011,.0160038,2666.8882149,.2540000,.0025686,-.2500000,.0000000,370.6500000,88.0002784,.2500000,-.5719802,2754.9070656,-2754.6398333,.7983169
012,.0242561,.0000000,4.8260000,.0313108,-.6500000,.0000000,370.0000000,6.0924312,.6500000,-.3475534,6.1479981,.6040118,.3235465
013,.0143448,.0000000,13.9700000,.0510114,-.6000000,.0000000,369.4000000,14.3150114,.6000000,.0000000,14.3803677,.4758372,.0000000
014,.0165755,.0000000,1.2700000,.0098135,-.3500000,.0000000,369.0500000,1.4407104,.3500000,-.0328154,1.4670994,.2787379,3.0795532
015,.0600239,.0000000,.0000000,.0666895,-.4000000,.0000000,368.6500000,-.1267134,.4000000,-.0133280,.0000000,.0843949,3.2765015
016,.0450919,119.7613520,2.2860000,.0817567,-.0500000,.0000000,368.6000000,182.5930907,.0500000,-.4771683,302.4812913,-144.1471418,.2800233
017,.0205960,267.6375884,14.7320000,.0458729,.3000000,.0000000,368.9000000,243.4220699,-.3000000,-.5695920,511.1261272,-5.4167362,.5005488
018,.0339283,.0000000,.0000000,.0738517,.2500000,.0000000,369.1500000,-.1077799,-.2500000,-.4407936,.0000000,-5.4167362,1.1961574
019,.0442021,.0000000,.0000000,.0886799,.1000000,.0000000,369.2500000,-.1328820,-.1000000,-.3946079,.0000000,-5.4167362,1.5907460
020,.0248516,.0000000,.2540000,.0390675,1.0500000,.0000000,370.3000000,2.1475764,-1.0500000,-.4607884,2.2114955,-1.9574955,2.3070642
021,.0384209,.0000000,.0000000,.0717177,.4500000,.0000000,370.7500000,-.1101387,-.4500000,-.4327651,.0000000,-1.9574955,2.7372641
022,.1135015,.0000000,.0000000,.1997528,-.3500000,.0000000,370.4000000,2.0927748,.3500000,-.3317452,2.4060291,-1.8156268,.2599807
023,.1847201,.0000000,.0000000,.4340980,-.0000000,.0000000,370.4000000,-.3937624,.0000000,-.4730391,.2250557,-1.3589444,.0000000
024,.0970039,.0000000,.0000000,.2199644,1.0500000,.0000000,371.4500000,-.2517520,-1.0500000,-.4706140,.0652163,-1.0876703,.1381140
025,.0842941,.0000000,.0200000,.1931257,.9000000,.0000000,372.3500000,-.0055805,-.9000000,-.3850274,.2718393,.0004339,.2472241
026,.0540679,.0000000,.0000000,.1028131,.8500000,.0000000,373.2000000,-.1568810,-.8500000,-.3615973,.0000000,.0001478,.6059930
027,.0427278,.0000000,.0000000,.0768850,-.2000000,.0000000,373.0000000,-.1196129,.2000000,-.3757555,.0000000,.0000720,.9803740
028,.0104412,646.4127001,3.0480000,.0087651,-.6000000,.0000000,372.4000000,256.9423010,.6000000,-.4822241,903.3742074,-43.7610669,1.9983482
029,.0379872,298357.1007476,7.8740000,.0550908,-.7500000,.0000000,371.6500000,330.3158957,.7500000,-.4979180,298687.5097214,-2651.6837645,.2782097
030,.0390761,474218.7021664,17.7800000,.0823221,-.6500000,.0000000,371.0000000,835.0692267,.6500000,-.4448749,475053.8927912,-40.5069309,1.2448291
031,.0522386,272161.2539436,28.4480000,.0976718,-.9500000,.0000000,370.0500000,1089.5846008,.9500000,-.4690091,273250.9884548,-20.2534654,.2661933
032,.0585183,.0000000,1.7780000,.2086178,-1.6500000,.0000000,368.4000000,9.1989210,1.6500000,-.4518545,9.4660571,-1.1713095,.0673302
033,.0101954,.0000000,10.1600000,.0463906,-2.1500000,.0000000,366.2500000,149.6247370,2.1500000,-.6215787,149.6813230,-3.9839057,.0000000
034,.0472535,.0000000,1.0160000,.1719441,-.2500000,.0000000,366.0000000,10.4213423,.2500000,-.3933449,10.6405400,.2800000,.0000000
035,.0280513,291649.5490361,9.9060000,.0483951,.0500000,.0000000,366.0500000,425.9935368,-.0500000,-.3958329,292075.6190193,-244707.2542873,.3043746
036,.0730467,.0000000,.0000000,.1635623,.3500000,.0000000,366.4000000,.0669344,-.3500000,-.3342353,.3035435,-244707.2163183,.5128625
037,.1035993,.0000000,.0000000,.2397165,.9500000,.0000000,367.3500000,.2327207,-.9500000,-.3193666,.5760365,-244707.0674153,.0442100
038,.1923469,.0000000,.0000000,.4519053,.8000000,.0000000,368.1500000,-.6126554,-.8000000,-.4325936,.0315968,-244706.6278324,.0000000
039,.2111292,.0000000,.0000000,.4900575,1.2500000,.0000000,369.4000000,-.7011867,-1.2500000,-.3928018,.0000000,-244706.2503556,.0000000
040,.0749368,.0000000,.0000000,.1406465,1.0000000,.0000000,370.4000000,-.1925723,-1.0000000,-.3604204,.0230109,-244706.0354594,.1346115
041,.0864610,.0000000,.0000000,.1285934,1.1500000,.0000000,371.5500000,-.2150545,-1.1500000,-.2494285,.0000000,-244706.0354594,.3791264
042,.0939345,.0000000,.0000000,.1452983,.9000000,.0000000,372.4500000,-.2392328,-.9000000,-.3294527,.0000000,-244706.0354594,.7071027
043,.1123434,.0000000,.0000000,.2807815,2.6000000,.0000000,375.0500000,.3607282,-2.6000000,-.4642670,.7538531,-244705.7409598,.0267104
044,.1250934,.0000000,.0000000,.2547169,1.0000000,.0000000,376.0500000,-.3641530,-1.0000000,-.3898800,.0156573,-244705.3964637,.0634246
045,.0702025,.0000000,.0000000,.0756755,.1000000,.0000000,376.1500000,-.1458780,-.1000000,-.2975228,.0000000,-244705.3964637,.3572937
046,.0912760,.0000000,.0000000,.0704510,1.5500000,.0000000,377.7000000,-.1617270,-1.5500000,-.2390152,.0000000,-244705.3964637,1.1075363
047,.1255362,.0000000,.0000000,.1045565,2.1000000,.0000000,379.8000000,-.2300927,-2.1000000,-.1781141,.0000000,-244705.3964637,1.2843263
048,.0493238,.0000000,.0000000,.0191358,1.3500000,.0000000,381.1500000,-.0684595,-1.3500000,-.1175165,.0000000,-244705.3964637,1.4068155
049,.0869967,.0000000,.0000000,.0555677,1.3500000,.0000000,382.5000000,-.1425644,-1.3500000,-.0724447,.0000000,-244705.3964637,1.4811739
050,.1628188,.0000000,.0000000,.1394201,.1000000,.0000000,382.6000000,-.3022389,-.1000000,-.1179355,.0000000,-244705.3964637,1.5958580
051,.1925327,.0000000,.0000000,.2501335,.5500000,.0000000,383.1500000,-.1606179,-.5500000,-.1540210,.2820483,-244705.3964637,1.4342675
052,.0911198,.0000000,.0000000,.1677234,.2500000,.0000000,383.4000000,.7311278,-.2500000,-.3380972,.9899709,-244705.3892658,.6561890
053,.0990764,.0000000,.0000000,.1817042,.7000000,.0000000,384.1000000,.3745200,-.7000000,-.3315135,.6553006,-244705.2180852,.0894576
054,.1065053,.0000000,.0000000,.2189343,.4000000,.0000000,384.5000000,-.2537373,-.4000000,-.3939236,.0717023,-244704.8225329,.0000000
055,.1077379,.0000000,.0000000,.1536179,.5000000,.0000000,385.0000000,-.2261297,-.5000000,-.3338403,.0352261,-244704.8092653,.2836438
056,.1324730,.0000000,.0000000,.2111118,.7500000,.0000000,385.7500000,-.0719352,-.7500000,-.3377953,.2716497,-244704.7472938,.2528682
057,.1822533,.0000000,.0000000,.3157210,.5000000,.0000000,386.2500000,-.2139074,-.5000000,-.4550824,.2840669,-244704.3694316,.0118454
058,-.0071126,.0000000,8.8900000,.0524980,.6500000,.0000000,386.9000000,9.3094547,-.6500000,-.1962871,9.3548401,1.3940738,.0000000
059,.0385339,.0000000,4.0640000,.0635633,-.0000000,.0000000,386.9000000,12.6359790,.0000000,-.4060884,12.7380762,-.7263511,.0771324
060,.1799508,.0000000,.0000000,.3110660,.5500000,.0000000,387.4500000,-.3482061,-.5500000,-.2520951,.1428107,-.5579717,.0000000
061,.1787467,.0000000,.0000000,.2911318,.4000000,.0000000,387.8500000,-.4223541,-.4000000,-.2150444,.0475244,-.4869178,.0808054
062,.1380822,.0000000,.0000000,.1901207,3.5500000,.0000000,391.4000000,-.2020872,-3.5500000,-.3341700,.1261157,-.4765152,.2625874
063,.2772544,.0000000,.0000000,.2655468,3.7500000,.0000000,395.1500000,-.2321174,-3.7500000,-.2193482,.3106838,-.4391351,.1051747
064,.4107567,.0000000,.0000000,.2997703,5.5000000,.0000000,400.6500000,-.6242591,-5.5000000,-.1870853,.0862678,-.2616225,.0000000
065,.2274247,.0000000,.0000000,.2030722,1.8000000,.0000000,402.4500000,-.4304970,-1.8000000,-.4094495,.0000000,-.0159326,.4220329
066,.1717229,.0000000,.0000000,.1609511,3.7000000,.0000000,406.1500000,-.0179407,-3.7000000,-.3349193,.3147333,-.0159326,.4083333
067,.0734280,.0000000,.5080000,.0607990,-1.2500000,.0000000,404.9000000,13.7287332,1.2500000,-.4336955,13.8629602,-2.4489099,1.8824520
068,.0639316,.0000000,.0000000,.0345886,-.6000000,.0000000,404.3000000,-.0985202,.6000000,-.3034739,.0000000,-2.4489099,3.4577261
069,.1441427,.0000000,.0000000,.0985955,-.4000000,.0000000,403.9000000,-.2427382,.4000000,-.2429912,.0000000,-2.4489099,3.9531673
070,.0871994,.0000000,.0000000,.0246284,-.8000000,.0000000,403.1000000,-.1118278,.8000000,-.2928749,.0000000,-2.4489099,5.0064848
071,.1188516,.0000000,.0000000,.1029638,-.2500000,.0000000,402.8500000,-.2218154,.2500000,-.2821170,.0000000,-2.4489099,6.0526042
072,.1407244,.0000000,.0000000,.1886219,-1.0000000,.0000000,401.8500000,1.9487267,1.0000000,-.2864555,2.2780729,-2.4489099,3.8037385
073,.1172678,.0000000,.0000000,.1760369,-.4000000,.0000000,401.4500000,.3860899,.4000000,-.3086234,.6793946,-2.4489099,3.3611225
074,.1209179,.0000000,.0000000,.2068198,-.4500000,.0000000,401.0000000,2.1213824,.4500000,-.3363518,2.4491201,-2.3331230,.8569654
075,.0921765,.0000000,1.2700000,.1612036,-.6500000,.0000000,400.3500000,1.5246134,.6500000,-.1587778,1.7779934,.2875000,1.1435073
076,.0963592,.0000000,.0000000,.1758086,-1.1500000,.0000000,399.2000000,.3149958,1.1500000,.0568144,.5871636,.0411378,.6672957
077,.1237596,.0000000,.0000000,.2039985,-.4000000,.0000000,398.8000000,.1341090,.4000000,-.2213211,.4618671,.0003266,.6757587
078,.1240993,.0000000,.0000000,.1755580,-.7000000,.0000000,398.1000000,-.2996574,.7000000,-.2822354,.0000000,.0000000,.9539038
079,.1464087,.0000000,.0000000,.2677047,-.1500000,.0000000,397.9500000,.4853848,.1500000,-.3475299,.8994981,.1133596,.1853778
080,.0714781,.0000000,.0000000,.1649344,-.5000000,.0000000,397.4500000,.3020626,.5000000,-.2715103,.5384751,.1361162,.0984578
081,.1843906,.0000000,.0000000,.4376697,-.5000000,.0000000,396.9500000,-.5421745,.5000000,-.0881717,.0798858,.2178122,.0000000
082,.2742245,.0000000,.0000000,.5492007,-.8000000,.0000000,396.1500000,-.8234252,.8000000,.2252980,.0000000,.0021513,.0000000
083,.1438045,403.8633529,3.0480000,.3700598,-1.2500000,.0000000,394.9000000,78.8872447,1.2500000,-.4091417,483.2644619,-463.5862002,.0334902
084,.0418347,.0000000,.0000000,.0077758,.3000000,.0000000,395.2000000,-.0496105,-.3000000,-.4255745,.0000000,-463.5862002,8.3363076
085,.1221406,.0000000,.0000000,.2321833,-.1500000,.0000000,395.0500000,7.3968208,.1500000,-.3093143,7.7511447,-463.4768399,2.9714621
086,.1484501,.0000000,.0000000,.3239300,-.2000000,.0000000,394.8500000,2.2227699,.2000000,-.3830688,2.6951500,-463.2869117,.1653772
087,.1001072,.0000000,.2540000,.2685800,-.2500000,.0000000,394.6000000,-.0510464,.2500000,-.4931970,.3176408,.2935000,.0000000
088,.0779197,.0000000,.7620000,.2055163,-.5500000,.0000000,394.0500000,.4790348,.5500000,.1106413,.7624708,.1663835,.0000000
089,.1537379,.0000000,.0000000,.3537126,-1.0500000,.0000000,393.0000000,-.5074505,1.0500000,-.0304925,.0000000,.1973128,.0000000
090,.1538270,.0000000,.0000000,.3887473,-.6500000,.0000000,392.3500000,-.5425743,.6500000,-.0177969,.0000000,.2005774,.0158878
091,.0802182,.0000000,.2540000,.1794580,-.6500000,.0000000,391.7000000,.2245262,.6500000,-.1281892,.4842024,-.0923438,.9583922
092,.0872565,.0000000,.2540000,.2030909,-.1500000,.0000000,391.5500000,1.9343406,.1500000,-.3358819,2.2246881,.2514807,.1039191
093,.1103391,.0000000,2.0320000,.3016440,-.9500000,.0000000,390.6000000,4.8425006,.9500000,-.3219687,5.2544838,-.1592613,.0000000
094,.0998130,.0000000,7.1120000,.2236613,-.2000000,.0000000,390.4000000,6.3629321,.2000000,-.3571736,6.6864064,.6188981,.0000000
095,.0403108,.0000000,2.5400000,.0920431,-1.1500000,.0000000,389.2500000,2.7492587,1.1500000,.0721925,2.8816126,.1940828,.0000000
096,.1268489,.0000000,.0000000,.3482756,-1.2500000,.0000000,388.0000000,-.4449289,1.2500000,-.0950398,.0301956,.1844623,.0000000
097,.1123953,.0000000,14.7320000,.3216759,.6000000,.0000000,388.6000000,12.5658112,-.6000000,.1801508,12.9998824,1.7538825,.0000000
098,.0680656,.0000000,10.1600000,.2191762,-1.0500000,.0000000,387.5500000,17.6206800,1.0500000,-.2608994,17.9079218,-5.7507896,.0000000
099,.0693213,.0000000,7.6200000,.1689583,.5000000,.0000000,388.0500000,8.8413248,-.5000000,-.3238540,9.0796044,.3347974,2.8290603
100,.1180162,.0000000,2.0320000,.3158985,-.1500000,.0000000,387.9000000,7.0402515,.1500000,-.2163563,7.4741662,-1.3280034,.0971410
101,.1079990,.0000000,.5080000,.3301270,-.4000000,.0000000,387.5000000,-.1516625,.4000000,-.3487900,.2864635,.3005000,.0000000
102,.1797970,.0000000,.0000000,.5202223,-.3500000,.0000000,387.1500000,-.7000193,.3500000,.0863880,.0000000,.1974327,.0000000
103,.1118242,.0000000,.5080000,.3805078,-.9000000,.0000000,386.2500000,.7387980,.9000000,-.4544691,1.2311300,.0489873,.0000000
104,.0976917,.0000000,.0000000,.2961424,-.3500000,.0000000,385.9000000,-.3938340,.3500000,-.0980499,.0000000,.0056298,.1473836
105,.0392331,.0000000,.2540000,.0529087,-1.5000000,.0000000,384.4000000,.5396100,1.5000000,-.2943836,.6317519,.0071648,1.5472647
106,.1197129,.0000000,.7620000,.2357548,-.6000000,.0000000,383.8000000,.7784036,.6000000,.0040645,1.1338714,.2964078,.7878073
107,.0753976,.0000000,.0000000,.2058945,-.5500000,.0000000,383.2500000,.2603048,.5500000,.0593622,.5415970,.0022787,.4152199
108,.2288968,.0000000,.0000000,.6010727,-.7500000,.0000000,382.5000000,-.3337510,.7500000,-.2537852,.4962185,.1013057,.0175819
109,.2904428,.0000000,.0000000,.8661268,-.3000000,.0000000,382.2000000,-1.1491553,.3000000,-.0555156,.0074143,.1542584,.0000000
110,.2839126,.0000000,5.0800000,.8853046,.3500000,.0000000,382.5500000,47.4555350,-.3500000,.0087643,48.6247522,-2.3003764,.0000000
111,.1181478,.0000000,1.2700000,.3127978,-.1000000,.0000000,382.4500000,55.2967340,.1000000,-.3787442,55.7276796,-34.7949848,.0716031
112,.1892837,.0000000,.0000000,.4367075,-.4500000,.0000000,382.0000000,-.4557099,.4500000,-.1596799,.1702813,-34.7567843,.0000000
113,.2346287,.0000000,.0000000,.6281462,-1.1000000,.0000000,380.9000000,-.8627749,1.1000000,-.1336569,.0000000,-34.6257335,.0000000
114,.2605265,.0000000,.0000000,.6687313,-1.4000000,.0000000,379.5000000,-.9292578,1.4000000,-.2162836,.0000000,-34.4152936,.0000000
115,.3051708,.0000000,.0000000,.8992720,-.9500000,.0000000,378.5500000,-1.2044428,.9500000,-.3135001,.0000000,-34.1062122,.0000000
116,.2556833,.0000000,.0000000,.9188701,-1.4500000,.0000000,377.1000000,-1.1745534,1.4500000,-.2549615,.0000000,-33.8485354,.0000000
117,.2801408,.0000000,.0000000,.9550394,-1.8000000,.0000000,375.3000000,-1.2351802,1.8000000,-.4179919,.0000000,-33.4398390,.0000000
118,.3393655,.0000000,.0000000,1.1552955,-2.0000000,.0000000,373.3000000,-1.4946610,2.0000000,-.5903045,.0000000,-32.8472667,.0000000
119,.1774996,.0000000,.0000000,.8205550,-1.6500000,.0000000,371.6500000,-.9980546,1.6500000,-.4358840,.0000000,-32.4028027,.0000000
120,.2407864,.0000000,.0000000,.7939120,-1.8500000,.0000000,369.8000000,-.9906489,1.8500000,-.2676720,.0440495,-32.2064038,.0000000
121,.3396981,.0000000,.0000000,.6908688,30.2000000,.0000000,400.0000000,-1.0305669,-30.2000000,-.3093484,.0000000,-31.8911038,.0000000
122,.3447391,.0000000,.0000000,.6458642,-.9500000,.0000000,399.0500000,-.8901233,.9500000,-.1440297,.1004799,-31.8582473,.0000000
123,.3555440,.0000000,.0000000,.8128644,-1.5500000,.0000000,397.5000000,-1.1684084,1.5500000,-.1386899,.0000000,-31.7291938,.0000000
124,.3972800,.0000000,.0000000,.9660223,-1.3000000,.0000000,396.2000000,-1.3633023,1.3000000,-.2165609,.0000000,-31.5232529,.0000000
125,.4313788,.0000000,.0000000,1.2305016,-1.9000000,.0000000,394.3000000,-1.6618804,1.9000000,-.2647724,.0000000,-31.2531886,.0000000
126,.2143000,.0000000,.0000000,.7118644,-1.6000000,.0000000,392.7000000,-.9261643,1.6000000,-.2803112,.0000000,-30.9713024,.0000000
127,.0606791,.0000000,.0000000,.1491032,-.8500000,.0000000,391.8500000,-.2097823,.8500000,-.4567417,.0000000,-30.5182845,.0000000
128,.1475049,.0000000,.0000000,.4508621,-1.5000000,.0000000,390.3500000,-.5983670,1.5000000,-.2892286,.0000000,-30.2381327,.0138858
129,.2817232,.0000000,.0000000,.7748745,-1.4000000,.0000000,388.9500000,-.9218905,1.4000000,-.2195426,.1347072,-30.1599690,.0000000
130,.4064714,.0000000,.0000000,1.2679848,-2.3500000,.0000000,386.6000000,-1.6744562,2.3500000,-.2283922,.0000000,-29.9323932,.0000000
131,.2402363,.0000000,.0000000,.9536302,-1.7000000,.0000000,384.9000000,-1.1938665,1.7000000,-.3772635,.0000000,-29.5631504,.0000000
132,.1991178,.0000000,.0000000,.8307500,-2.1000000,.0000000,382.8000000,-1.0298678,2.1000000,-.2724799,.0000000,-29.2842138,.0000000
133,.2933914,.0000000,.0000000,1.0810096,-2.2500000,.0000000,380.5500000,-1.3744010,2.2500000,-.1912522,.0000000,-29.0923201,.0000000
134,.4084550,.0000000,.0000000,1.5071710,-2.9000000,.0000000,377.6500000,-1.9156260,2.9000000,-.2378373,.0000000,-28.8509914,.0000000
135,.3791639,.0000000,.0000000,1.5757685,-3.3500000,.0000000,374.3000000,-1.9549324,3.3500000,-.3019708,.0000000,-28.5744799,.0000000
136,.4434009,.0000000,1.7780000,1.6816510,-3.7000000,.0000000,370.6000000,-.9550143,3.7000000,-.0098895,1.1700376,.3260000,.0000000
137,.3975173,.0000000,2.0320000,1.5628510,-3.1500000,.0000000,367.4500000,9.9219828,3.1500000,.3014374,11.8823511,.3270000,.0000000
138,.3223497,.0000000,.2540000,1.4970887,-3.5000000,.0000000,363.9500000,-1.6670711,3.5000000,.1428341,.1523673,.2589717,.0000000
139,.1492779,.0000000,8.3820000,1.0346263,-1.8500000,.0000000,362.1000000,5.9783929,1.8500000,1.0462693,7.1622971,.4592300,.0000000
140,.2804442,.0000000,10.9220000,.9051166,7.0500000,.0000000,369.1500000,9.7463759,-7.0500000,.2429748,10.9319367,.1879912,.0000000
141,.2195705,.0000000,6.6040000,.8843823,-1.1500000,.0000000,368.0000000,3.9360478,1.1500000,1.0309182,5.0400005,.7393998,.0000000
142,.1773320,.0000000,.0000000,.7376267,.0000000,.0000000,368.0000000,-.5075330,.0000000,.1169314,.4074256,.1967963,.0000000
143,.1573173,.0000000,4.0640000,.7962646,-2.0000000,.0000000,366.0000000,15.9640868,2.0000000,.0217306,16.9176687,.5738021,.0000000
144,.1248490,.0000000,.5080000,.6424473,-1.5000000,.0000000,364.5000000,-.0894977,1.5000000,.2426594,.6777985,.1444009,.0000000
145,.1092037,.0000000,3.5560000,.5705598,-.9500000,.0000000,363.5500000,4.1379176,.9500000,.4836428,4.8176810,.2039082,.0000000
146,.0840356,.0000000,.2540000,.4527015,-1.4000000,.0000000,362.1500000,-.2739632,1.4000000,.0924801,.2627740,.1010809,.0000000
147,.0864408,.0000000,.0000000,.4928821,-.8000000,.0000000,361.3500000,-.5793229,.8000000,.0346763,.0000000,.0705311,.0000000
148,.0838712,.0000000,.0000000,.5502783,-1.6500000,.0000000,359.7000000,-.6341495,1.6500000,-.0543110,.0000000,.1160226,.0000000
149,.1287101,.0000000,.0000000,.8416115,-2.9000000,.0000000,356.8000000,-.9703216,2.9000000,-.0753260,.0000000,.1793797,.0000000
150,.1575685,.0000000,.0000000,1.0845237,-2.9500000,.0000000,353.8500000,-1.2420922,2.9500000,.0043858,.0000000,.1872130,.0000000
151,.1537704,.0000000,.2540000,1.1346822,-3.2000000,.0000000,350.6500000,-1.1952679,3.2000000,.0217750,.0931848,.3410000,.0000000
152,.0538231,.0000000,1.7780000,.4726824,-.8000000,.0000000,349.8500000,5.2663915,.8000000,.0804981,5.7928970,.3420000,.0000000
153,.1000583,.0000000,22.8600000,.3592316,13.6000000,.0000000,363.4500000,24.2726749,-13.6000000,.4478905,24.7319649,-.4248276,.0000000
154,.1903789,.0000000,3.5560000,.8675436,-2.0000000,.0000000,361.4500000,1.6984937,2.0000000,-.4804203,2.7564163,.8781963,.0000000
155,.1059285,.0000000,3.8100000,.5965670,-.1500000,.0000000,361.3000000,8.2481937,.1500000,-.3298967,8.9506892,.0070838,.0000000
156,.2789360,.0000000,.0000000,1.1431892,-2.8000000,.0000000,358.5000000,-1.4221252,2.8000000,-.2175792,.0000000,.2208284,.0000000
157,.2333003,.0000000,.0000000,1.1980165,-4.0500000,.0000000,354.4500000,-1.4313168,4.0500000,.0124209,.0000000,.2122590,.0000000
158,.1616020,.0000000,.0000000,1.1191745,-3.7000000,.0000000,350.7500000,-1.2807765,3.7000000,.0748272,.0000000,.1444143,.0000000
159,.1100046,.0000000,.0000000,.8471111,-3.3000000,.0000000,347.4500000,-.9571156,3.3000000,-.0235365,.0000000,.1668925,.0000000
160,.1134679,.0000000,.0000000,.8640029,-3.1000000,.0000000,344.3500000,-.9774708,3.1000000,-.0249892,.0000000,.1913849,.0000000
161,.1144955,.0000000,.0000000,.8235317,-2.6500000,.0000000,341.7000000,-.9380272,2.6500000,.0421955,.0000000,.1521906,.0000000
162,.0923203,.0000000,5.8420000,.8878693,-2.4500000,.0000000,339.2500000,4.1473376,2.4500000,.2148582,5.1275272,.6699218,.0000000
163,.0645231,.0000000,3.5560000,.6819846,-.5500000,.0000000,338.7000000,3.7914730,.5500000,.0415588,4.5379807,.0326185,.0000000
164,.0602417,.0000000,15.2400000,.4379761,6.0500000,.0000000,344.7500000,14.2284553,-6.0500000,.2946418,14.7266731,.2547851,.0000000
165,.0715685,.0000000,.2540000,.6046329,-2.2000000,.0000000,342.5500000,76.0327945,2.2000000,-.3542712,76.7089959,-75.8463225,.0000000
166,.1013246,.0000000,.5080000,.7652003,-3.1500000,.0000000,339.4000000,-.6042214,3.1500000,.2006976,.2623035,.0291695,.0000000
167,.0680666,37.2645246,.2540000,.7284274,-3.0000000,.0000000,336.4000000,109.1090706,3.0000000,-.1172137,147.1700893,-146.7728627,.0000000
168,.1723941,.0000000,.0000000,1.2077251,-3.5000000,.0000000,332.9000000,-1.3801192,3.5000000,-.4165040,.0000000,-146.3590390,.0000000
169,.1416548,.0000000,.0000000,1.2690437,-3.8500000,.0000000,329.0500000,-1.4106985,3.8500000,-.3845888,.0000000,-145.9701566,.0000000
170,.1178458,.0000000,.0000000,1.0985947,-3.0000000,.0000000,326.0500000,-1.2164405,3.0000000,-.3755610,.0000000,-145.5956836,.0000000
171,.1463423,.0000000,.0000000,1.2180172,-3.1000000,.0000000,322.9500000,-1.3643595,3.1000000,-.3429534,.0000000,-145.2583077,.0000000
172,.1491561,.0000000,.0000000,1.3540775,-3.5500000,.0000000,319.4000000,-1.5032336,3.5500000,-.3389011,.0000000,-144.9075564,.0000000
173,.1971351,.0000000,.0000000,1.5824863,-3.2000000,.0000000,316.2000000,-1.7796213,3.2000000,-.4000757,.0000000,-144.5125879,.0000000
174,.2205877,.0000000,.0000000,1.7122415,-3.5000000,.0000000,312.7000000,-1.9328292,3.5000000,-.1646770,.0000000,-144.3356815,.0000000
175,.2371083,.0000000,.0000000,1.7640178,-3.4000000,.0000000,309.3000000,-2.0011261,3.4000000,-.1498715,.0000000,-144.1823488,.0000000
176,.2541277,.0000000,.0000000,1.8239396,-3.9500000,.0000000,305.3500000,-2.0780673,3.9500000,-.1176497,.0000000,-144.0663200,.0000000
177,.2828333,.0000000,.0000000,1.7844093,-3.4000000,.0000000,301.9500000,-2.0672426,3.4000000,-.0770770,.0000000,-143.9934969,.0000000
178,.2706802,.0000000,.0000000,1.7726341,-3.9000000,.0000000,298.0500000,-2.0433144,3.9000000,-.2322347,.0000000,-143.7748361,.0000000
179,.2305822,.0000000,.0000000,1.7079842,-2.9000000,.0000000,295.1500000,-1.9385664,2.9000000,-.3509217,.0000000,-143.4250129,.0000000
180,.1092529,.0000000,4.5720000,.9985280,-1.1000000,.0000000,294.0500000,2.9016326,1.1000000,.0312751,4.0094135,.2909140,.0000000
181,.1229542,.0000000,2.7940000,1.0084283,-1.4000000,.0000000,292.6500000,1.1797191,1.4000000,.4612535,2.3111015,.3440000,.0000000
182,.1663100,.0000000,.0000000,1.3535567,-2.7000000,.0000000,289.9500000,-1.5198667,2.7000000,.0519409,.0000000,.2664653,.0000000
183,.1573833,.0000000,.0000000,1.3241822,-3.1000000,.0000000,286.8500000,-1.4815655,3.1000000,.0320636,.0000000,.2382006,.0000000
184,.1621340,.0000000,7.8740000,1.2561403,-1.8000000,.0000000,285.0500000,6.0584321,1.8000000,.2163154,7.4767064,.4409705,.0000000
185,.1538970,.0000000,.0000000,1.3523857,-2.0000000,.0000000,283.0500000,-1.4091454,2.0000000,.1355414,.0971374,.1866056,.0000000
186,.1201302,.0000000,.0000000,1.2441796,-2.1000000,.0000000,280.9500000,-1.3643098,2.1000000,.0426483,.0000000,.1480554,.0000000
187,.0817246,.0000000,.0000000,.9542423,-1.3000000,.0000000,279.6500000,-1.0359669,1.3000000,.0094684,.0000000,.1398926,.0000000
