 !NB. This file contains data that is averaged or summed over daily periods.!
Time (days),modess,runoff,ppt,trans,delw,disc,cwtr,check,diff,modwet,unint,canst,snow_watermm
001,.0527565,.0000000,2.7940000,.0577802,43.9500000,.0000000,362.9500000,71.0503816,-43.9500000,-.5251761,71.1609184,.1440877,.0771915
002,.0769987,.0000000,.2540000,.1060135,-.2000000,.0000000,362.7500000,7.9722562,.2000000,-.4141374,8.1552684,-7.4191921,.1358865
003,.0740715,.0000000,2.5400000,.0254676,8.3000000,.0000000,371.0500000,9.8570031,-8.3000000,-.4923649,9.9565422,-5.6300319,.5167859
004,.1190484,.0000000,.0410000,.0819346,-.5000000,.0000000,370.5500000,.3925719,.5000000,-.4772543,.5935549,.2800000,.0446131
005,.1546732,.0000000,.0000000,.1910557,-.9500000,.0000000,369.6000000,-.3138440,.9500000,.0000000,.0318849,.2800000,.0000000
006,.2639322,.0000000,.0000000,.2592856,-1.0000000,.0000000,368.6000000,-.5232177,1.0000000,.0000000,.0000000,.2800000,.0000000
007,.0477373,.0000000,1.5240000,.0522378,-.8500000,.0000000,367.7500000,105.2867582,.8500000,-.1114388,105.3867332,-78.7761154,.4862566
008,.0310493,.0000000,.0000000,.0284928,2.2000000,.0000000,369.9500000,.1024613,-2.2000000,-.5386787,.1620034,-78.5697326,1.6519754
009,.1058106,127966.1124178,5.5880000,.0937046,.6500000,.0000000,370.6000000,634.7428362,-.6500000,-.4849936,128601.0547692,-85871.9155616,.0129765
010,.0735206,600444.7164560,39.8780000,.0550137,.3000000,.0000000,370.9000000,2960.7633287,-.3000000,-.6122280,603405.6083191,-221.5069458,.0000000
011,.0160038,2666.8885640,.2540000,.0013341,-.2500000,.0000000,370.6500000,88.0011639,.2500000,-.5719417,2754.9070656,-2754.6398320,.7982787
012,.0242561,.0000000,4.8260000,.0207860,-.6500000,.0000000,370.0000000,6.1029319,.6500000,-.3475596,6.1479740,.6040118,.3235420
013,.0143448,.0000000,13.9700000,.0389515,-.6000000,.0000000,369.4000000,14.3270675,.6000000,.0000000,14.3803638,.4758372,.0000000
014,.0165755,.0000000,1.2700000,.0198460,-.3500000,.0000000,369.0500000,1.4306779,.3500000,-.0328154,1.4670994,.2787379,3.0795532
015,.0600239,.0000000,.0000000,.0360293,-.4000000,.0000000,368.6500000,-.0960531,.4000000,-.0136240,.0000000,.0844905,3.2766768
016,.0450919,119.7624765,2.2860000,.0493002,-.0500000,.0000000,368.6000000,182.6247038,.0500000,-.4773479,302.4815724,-144.1471084,.2800504
017,.0205960,267.6390142,14.7320000,.0346543,.3000000,.0000000,368.9000000,243.4318860,-.3000000,-.5695938,511.1261505,-5.4167362,.5005380
018,.0339283,.0000000,.0000000,.0478617,.2500000,.0000000,369.1500000,-.0817900,-.2500000,-.4407952,.0000000,-5.4167362,1.1961481
019,.0442021,.0000000,.0000000,.0522642,.1000000,.0000000,369.2500000,-.0964663,-.1000000,-.3946464,.0000000,-5.4167362,1.5907748
020,.0248516,.0000000,.2540000,.0220565,1.0500000,.0000000,370.3000000,2.1645874,-1.0500000,-.4608035,2.2114955,-1.9574955,2.3071074
021,.0384209,.0000000,.0000000,.0449832,.4500000,.0000000,370.7500000,-.0834041,-.4500000,-.4328166,.0000000,-1.9574955,2.7373570
022,.1135015,.0000000,.0000000,.1042855,-.3500000,.0000000,370.4000000,2.1883752,.3500000,-.3322365,2.4061623,-1.8152329,.2599951
023,.1847201,.0000000,.0000000,.2745890,-.0000000,.0000000,370.4000000,-.2342409,.0000000,-.4741745,.2250681,-1.3574200,.0000000
024,.0970039,.0000000,.0000000,.1479379,1.0500000,.0000000,371.4500000,-.1796911,-1.0500000,-.4709301,.0652506,-1.0858673,.1381475
025,.0842941,.0000000,.0200000,.1325179,.9000000,.0000000,372.3500000,.0551321,-.9000000,-.3851641,.2719441,.0004374,.2472745
026,.0540679,.0000000,.0000000,.0630464,.8500000,.0000000,373.2000000,-.1171143,-.8500000,-.3616196,.0000000,.0001490,.6060691
027,.0427278,.0000000,.0000000,.0462026,-.2000000,.0000000,373.0000000,-.0889305,.2000000,-.3757951,.0000000,.0000727,.9804903
028,.0104412,646.4127476,3.0480000,.0080912,-.6000000,.0000000,372.4000000,256.9429380,.6000000,-.4822035,903.3742179,-43.7610669,1.9984335
029,.0379872,298357.1014806,7.8740000,.0218488,-.7500000,.0000000,371.6500000,330.3484697,.7500000,-.4980147,298687.5097863,-2651.6836719,.2782197
030,.0390761,474218.7081288,17.7800000,.0469660,-.6500000,.0000000,371.0000000,835.0986287,.6500000,-.4449394,475053.8927995,-40.5069309,1.2448207
031,.0522386,272161.2561160,28.4480000,.0564427,-.9500000,.0000000,370.0500000,1089.6236770,.9500000,-.4690396,273250.9884744,-20.2534654,.2661983
032,.0585183,.0000000,1.7780000,.1467002,-1.6500000,.0000000,368.4000000,9.2608424,1.6500000,-.4518714,9.4660608,-1.1713095,.0673282
033,.0101954,.0000000,10.1600000,.0384895,-2.1500000,.0000000,366.2500000,149.6326365,2.1500000,-.6215610,149.6813214,-3.9839084,.0000000
034,.0472535,.0000000,1.0160000,.1086071,-.2500000,.0000000,366.0000000,10.4846793,.2500000,-.3933415,10.6405400,.2800000,.0000000
035,.0280513,291649.5521988,9.9060000,.0277902,.0500000,.0000000,366.0500000,426.0109789,-.0500000,-.3958563,292075.6190193,-244707.2542866,.3043927
036,.0730467,.0000000,.0000000,.0962316,.3500000,.0000000,366.4000000,.1342776,-.3500000,-.3344732,.3035560,-244707.2162728,.5130459
037,.1035993,.0000000,.0000000,.1414838,.9500000,.0000000,367.3500000,.3312230,-.9500000,-.3196685,.5763062,-244707.0671968,.0442307
038,.1923469,.0000000,.0000000,.2918871,.8000000,.0000000,368.1500000,-.4526224,-.8000000,-.4336063,.0316116,-244706.6266247,.0000000
039,.2111292,.0000000,.0000000,.3428369,1.2500000,.0000000,369.4000000,-.5539661,-1.2500000,-.3935331,.0000000,-244706.2483890,.0000000
040,.0749368,.0000000,.0000000,.0885346,1.0000000,.0000000,370.4000000,-.1404600,-1.0000000,-.3604664,.0230114,-244706.0334936,.1346583
041,.0864610,.0000000,.0000000,.0732737,1.1500000,.0000000,371.5500000,-.1597347,-1.1500000,-.2495021,.0000000,-244706.0334936,.3792457
042,.0939345,.0000000,.0000000,.0834467,.9000000,.0000000,372.4500000,-.1773812,-.9000000,-.3296846,.0000000,-244706.0334936,.7074474
043,.1123434,.0000000,.0000000,.1872858,2.6000000,.0000000,375.0500000,.4545901,-2.6000000,-.4646969,.7542192,-244705.7386614,.0267233
044,.1250934,.0000000,.0000000,.1628544,1.0000000,.0000000,376.0500000,-.2722829,-1.0000000,-.3903507,.0156649,-244705.3937285,.0634784
045,.0702025,.0000000,.0000000,.0463016,.1000000,.0000000,376.1500000,-.1165041,-.1000000,-.2975409,.0000000,-244705.3937285,.3573795
046,.0912760,.0000000,.0000000,.0379156,1.5500000,.0000000,377.7000000,-.1291916,-1.5500000,-.2391089,.0000000,-244705.3937285,1.1077101
047,.1255362,.0000000,.0000000,.0540335,2.1000000,.0000000,379.8000000,-.1795697,-2.1000000,-.1781780,.0000000,-244705.3937285,1.2845689
048,.0493238,.0000000,.0000000,.0082994,1.3500000,.0000000,381.1500000,-.0576232,-1.3500000,-.1175215,.0000000,-244705.3937285,1.4070626
049,.0869967,.0000000,.0000000,.0239003,1.3500000,.0000000,382.5000000,-.1108971,-1.3500000,-.0724705,.0000000,-244705.3937285,1.4814453
050,.1628188,.0000000,.0000000,.0680472,.1000000,.0000000,382.6000000,-.2308660,-.1000000,-.1180806,.0000000,-244705.3937285,1.5962706
051,.1925327,.0000000,.0000000,.1518068,.5500000,.0000000,383.1500000,-.0622074,-.5500000,-.1541319,.2821321,-244705.3937285,1.4347016
052,.0911198,.0000000,.0000000,.1116740,.2500000,.0000000,383.4000000,.7874590,-.2500000,-.3381535,.9902528,-244705.3865232,.6563509
053,.0990764,.0000000,.0000000,.1195727,.7000000,.0000000,384.1000000,.4368058,-.7000000,-.3315700,.6554549,-244705.2153083,.0894787
054,.1065053,.0000000,.0000000,.1492986,.4000000,.0000000,384.5000000,-.1840847,-.4000000,-.3939938,.0717192,-244704.8196863,.0000000
055,.1077379,.0000000,.0000000,.0950397,.5000000,.0000000,385.0000000,-.1675440,-.5000000,-.3339656,.0352337,-244704.8064167,.2837506
056,.1324730,.0000000,.0000000,.1322619,.7500000,.0000000,385.7500000,.0070476,-.7500000,-.3380912,.2717825,-244704.7443664,.2530370
057,.1822533,.0000000,.0000000,.1971323,.5000000,.0000000,386.2500000,-.0951042,-.5000000,-.4557229,.2842814,-244704.3659349,.0118545
058,-.0071126,.0000000,8.8900000,.0377689,.6500000,.0000000,386.9000000,9.3241856,-.6500000,-.1963629,9.3548418,1.3940738,.0000000
059,.0385339,.0000000,4.0640000,.0408824,-.0000000,.0000000,386.9000000,12.6586598,.0000000,-.4061573,12.7380761,-.7262955,.0771413
060,.1799508,.0000000,.0000000,.1964714,.5500000,.0000000,387.4500000,-.2335527,-.5500000,-.2523798,.1428696,-.5576930,.0000000
061,.1787467,.0000000,.0000000,.1823056,.4000000,.0000000,387.8500000,-.3135085,-.4000000,-.2152474,.0475438,-.4865461,.0808867
062,.1380822,.0000000,.0000000,.1154354,3.5500000,.0000000,391.4000000,-.1273096,-3.5500000,-.3343223,.1262080,-.4761388,.2627242
063,.2772544,.0000000,.0000000,.1737106,3.7500000,.0000000,395.1500000,-.1401701,-3.7500000,-.2194465,.3107949,-.4387083,.1052289
064,.4107567,.0000000,.0000000,.1866317,5.5000000,.0000000,400.6500000,-.5110761,-5.5000000,-.1873069,.0863123,-.2609836,.0000000
065,.2274247,.0000000,.0000000,.1288848,1.8000000,.0000000,402.4500000,-.3563095,-1.8000000,-.4097430,.0000000,-.0149952,.4220432
066,.1717229,.0000000,.0000000,.1058739,3.7000000,.0000000,406.1500000,.0371565,-3.7000000,-.3349594,.3147533,-.0149952,.4083621
067,.0734280,.0000000,.5080000,.0413648,-1.2500000,.0000000,404.9000000,13.7481845,1.2500000,-.4337033,13.8629773,-2.4489099,1.8824692
068,.0639316,.0000000,.0000000,.0270096,-.6000000,.0000000,404.3000000,-.0909412,.6000000,-.3034577,.0000000,-2.4489099,3.4577263
069,.1441427,.0000000,.0000000,.0584617,-.4000000,.0000000,403.9000000,-.2026044,.4000000,-.2430473,.0000000,-2.4489099,3.9532229
070,.0871994,.0000000,.0000000,.0198873,-.8000000,.0000000,403.1000000,-.1070867,.8000000,-.2928867,.0000000,-2.4489099,5.0065501
071,.1188516,.0000000,.0000000,.0628339,-.2500000,.0000000,402.8500000,-.1816855,.2500000,-.2822014,.0000000,-2.4489099,6.0527561
072,.1407244,.0000000,.0000000,.1208395,-1.0000000,.0000000,401.8500000,2.0165821,1.0000000,-.2865653,2.2781460,-2.4489099,3.8039074
073,.1172678,.0000000,.0000000,.1109771,-.4000000,.0000000,401.4500000,.4512018,.4000000,-.3087525,.6794466,-2.4489099,3.3613739
074,.1209179,.0000000,.0000000,.1336291,-.4500000,.0000000,401.0000000,2.1947595,.4500000,-.3365033,2.4493065,-2.3330211,.8570524
075,.0921765,.0000000,1.2700000,.1079867,-.6500000,.0000000,400.3500000,1.5779127,.6500000,-.1588210,1.7780758,.2875000,1.1435499
076,.0963592,.0000000,.0000000,.1121671,-1.1500000,.0000000,399.2000000,.3786592,1.1500000,.0567873,.5871854,.0411608,.6673185
077,.1237596,.0000000,.0000000,.1327529,-.4000000,.0000000,398.8000000,.2053661,.4000000,-.2213539,.4618786,.0003272,.6758200
078,.1240993,.0000000,.0000000,.1026567,-.7000000,.0000000,398.1000000,-.2267560,.7000000,-.2824336,.0000000,.0000000,.9541612
079,.1464087,.0000000,.0000000,.1774612,-.1500000,.0000000,397.9500000,.5758839,.1500000,-.3477358,.8997538,.1135051,.1854178
080,.0714781,.0000000,.0000000,.1119934,-.5000000,.0000000,397.4500000,.3550248,.5000000,-.2714125,.5384963,.1361705,.0984617
081,.1843906,.0000000,.0000000,.3005054,-.5000000,.0000000,396.9500000,-.4050070,.5000000,-.0885638,.0798890,.2182398,.0000000
082,.2742245,.0000000,.0000000,.3633349,-.8000000,.0000000,396.1500000,-.6375594,.8000000,.2257225,.0000000,.0021585,.0000000
083,.1438045,403.8631908,3.0480000,.2634043,-1.2500000,.0000000,394.9000000,78.9940622,1.2500000,-.4093455,483.2644619,-463.5861164,.0334893
084,.0418347,.0000000,.0000000,.0049983,.3000000,.0000000,395.2000000,-.0468331,-.3000000,-.4255965,.0000000,-463.5861164,8.3363287
085,.1221406,.0000000,.0000000,.1500329,-.1500000,.0000000,395.0500000,7.4789863,.1500000,-.3094701,7.7511598,-463.4766401,2.9714936
086,.1484501,.0000000,.0000000,.2194350,-.2000000,.0000000,394.8500000,2.3274486,.2000000,-.3833486,2.6953336,-463.2866178,.1653885
087,.1001072,.0000000,.2540000,.1904076,-.2500000,.0000000,394.6000000,.0271356,.2500000,-.4933913,.3176504,.2935000,.0000000
088,.0779197,.0000000,.7620000,.1449571,-.5500000,.0000000,394.0500000,.5395940,.5500000,.1106120,.7624708,.1664116,.0000000
089,.1537379,.0000000,.0000000,.2482001,-1.0500000,.0000000,393.0000000,-.4019380,1.0500000,-.0307312,.0000000,.1975775,.0000000
090,.1538270,.0000000,.0000000,.2809484,-.6500000,.0000000,392.3500000,-.4347754,.6500000,-.0176838,.0000000,.2007317,.0158884
091,.0802182,.0000000,.2540000,.1195486,-.6500000,.0000000,391.7000000,.2844427,.6500000,-.1281174,.4842096,-.0923098,.9584269
092,.0872565,.0000000,.2540000,.1423421,-.1500000,.0000000,391.5500000,1.9951816,.1500000,-.3361618,2.2247802,.2516910,.1039237
093,.1103391,.0000000,2.0320000,.2169390,-.9500000,.0000000,390.6000000,4.9272094,.9500000,-.3219261,5.2544875,-.1591064,.0000000
094,.0998130,.0000000,7.1120000,.1562844,-.2000000,.0000000,390.4000000,6.4304621,.2000000,-.3572618,6.6865594,.6189954,.0000000
095,.0403108,.0000000,2.5400000,.0685874,-1.1500000,.0000000,389.2500000,2.7727924,1.1500000,.0721945,2.8816906,.1940984,.0000000
096,.1268489,.0000000,.0000000,.2371618,-1.2500000,.0000000,388.0000000,-.3338105,1.2500000,-.0952916,.0302001,.1846908,.0000000
097,.1123953,.0000000,14.7320000,.2353509,.6000000,.0000000,388.6000000,12.6521460,-.6000000,.1803886,12.9998921,1.7538825,.0000000
098,.0680656,.0000000,10.1600000,.1569776,-1.0500000,.0000000,387.5500000,17.6828787,1.0500000,-.2609449,17.9079218,-5.7507527,.0000000
099,.0693213,.0000000,7.6200000,.1173940,.5000000,.0000000,388.0500000,8.8928916,-.5000000,-.3239581,9.0796069,.3347975,2.8290576
100,.1180162,.0000000,2.0320000,.2247744,-.1500000,.0000000,387.9000000,7.1313733,.1500000,-.2165084,7.4741638,-1.3278646,.0971409
101,.1079990,.0000000,.5080000,.2448804,-.4000000,.0000000,387.5000000,-.0664159,.4000000,-.3489610,.2864634,.3005000,.0000000
102,.1797970,.0000000,.0000000,.3971179,-.3500000,.0000000,387.1500000,-.5769148,.3500000,.0863236,.0000000,.1974920,.0000000
103,.1118242,.0000000,.5080000,.2849544,-.9000000,.0000000,386.2500000,.8343514,.9000000,-.4544733,1.2311300,.0490443,.0000000
104,.0976917,.0000000,.0000000,.2100993,-.3500000,.0000000,385.9000000,-.3077910,.3500000,-.0979832,.0000000,.0056354,.1473809
105,.0392331,.0000000,.2540000,.0393568,-1.5000000,.0000000,384.4000000,.5531645,1.5000000,-.2944004,.6317545,.0071668,1.5472780
106,.1197129,.0000000,.7620000,.1530787,-.6000000,.0000000,383.8000000,.8611259,.6000000,.0053547,1.1339176,.2965422,.7864850
107,.0753976,.0000000,.0000000,.1381321,-.5500000,.0000000,383.2500000,.3262563,.5500000,.0609406,.5397860,.0022845,.4143251
108,.2288968,.0000000,.0000000,.4320747,-.7500000,.0000000,382.5000000,-.1654872,.7500000,-.2541426,.4954843,.1015918,.0175559
109,.2904428,.0000000,.0000000,.6981205,-.3000000,.0000000,382.2000000,-.9811599,.3000000,-.0555761,.0074034,.1546013,.0000000
110,.2839126,.0000000,5.0800000,.7476667,.3500000,.0000000,382.5500000,47.5931729,-.3500000,.0090305,48.6247522,-2.3003764,.0000000
111,.1181478,.0000000,1.2700000,.2229503,-.1000000,.0000000,382.4500000,55.3865815,.1000000,-.3789014,55.7276796,-34.7949189,.0716856
112,.1892837,.0000000,.0000000,.2893957,-.4500000,.0000000,382.0000000,-.3082639,.4500000,-.1599377,.1704155,-34.7565482,.0000000
113,.2346287,.0000000,.0000000,.4354891,-1.1000000,.0000000,380.9000000,-.6701178,1.1000000,-.1341254,.0000000,-34.6250414,.0000000
114,.2605265,.0000000,.0000000,.4519572,-1.4000000,.0000000,379.5000000,-.7124837,1.4000000,-.2171621,.0000000,-34.4137349,.0000000
115,.3051708,.0000000,.0000000,.6779312,-.9500000,.0000000,378.5500000,-.9831019,.9500000,-.3144501,.0000000,-34.1036758,.0000000
116,.2556833,.0000000,.0000000,.7452097,-1.4500000,.0000000,377.1000000,-1.0008930,1.4500000,-.2553576,.0000000,-33.8455999,.0000000
117,.2801408,.0000000,.0000000,.7861647,-1.8000000,.0000000,375.3000000,-1.0663055,1.8000000,-.4189224,.0000000,-33.4360263,.0000000
118,.3393655,.0000000,.0000000,1.0447818,-2.0000000,.0000000,373.3000000,-1.3841473,2.0000000,-.5920797,.0000000,-32.8416625,.0000000
119,.1774996,.0000000,.0000000,.6894140,-1.6500000,.0000000,371.6500000,-.8669136,1.6500000,-.4366364,.0000000,-32.3963973,.0000000
120,.2407864,.0000000,.0000000,.6025735,-1.8500000,.0000000,369.8000000,-.7992718,1.8500000,-.2682224,.0440881,-32.1995116,.0000000
121,.3396981,.0000000,.0000000,.5169665,30.2000000,.0000000,400.0000000,-.8566646,-30.2000000,-.3097309,.0000000,-31.8838335,.0000000
122,.3447391,.0000000,.0000000,.4550727,-.9500000,.0000000,399.0500000,-.6992278,.9500000,-.1443698,.1005839,-31.8507653,.0000000
123,.3555440,.0000000,.0000000,.5962919,-1.5500000,.0000000,397.5000000,-.9518359,1.5500000,-.1392247,.0000000,-31.7211959,.0000000
124,.3972800,.0000000,.0000000,.7224586,-1.3000000,.0000000,396.2000000,-1.1197386,1.3000000,-.2176524,.0000000,-31.5142252,.0000000
125,.4313788,.0000000,.0000000,1.0816124,-1.9000000,.0000000,394.3000000,-1.5129911,1.9000000,-.2657038,.0000000,-31.2431463,.0000000
126,.2143000,.0000000,.0000000,.5571084,-1.6000000,.0000000,392.7000000,-.7714084,1.6000000,-.2804649,.0000000,-30.9610977,.0000000
127,.0606791,.0000000,.0000000,.1064343,-.8500000,.0000000,391.8500000,-.1671134,.8500000,-.4568367,.0000000,-30.5079820,.0000000
128,.1475049,.0000000,.0000000,.3189088,-1.5000000,.0000000,390.3500000,-.4664137,1.5000000,-.2894024,.0000000,-30.2276705,.0138955
129,.2817232,.0000000,.0000000,.5723715,-1.4000000,.0000000,388.9500000,-.7192939,1.4000000,-.2201109,.1348008,-30.1490736,.0000000
130,.4064714,.0000000,.0000000,1.0869272,-2.3500000,.0000000,386.6000000,-1.4933986,2.3500000,-.2296527,.0000000,-29.9202659,.0000000
131,.2402363,.0000000,.0000000,.7592087,-1.7000000,.0000000,384.9000000,-.9994451,1.7000000,-.3784514,.0000000,-29.5497702,.0000000
132,.1991178,.0000000,.0000000,.6606914,-2.1000000,.0000000,382.8000000,-.8598091,2.1000000,-.2727829,.0000000,-29.2705487,.0000000
133,.2933914,.0000000,.0000000,.8688265,-2.2500000,.0000000,380.5500000,-1.1622178,2.2500000,-.1921681,.0000000,-29.0777886,.0000000
134,.4084550,.0000000,.0000000,1.3461035,-2.9000000,.0000000,377.6500000,-1.7545585,2.9000000,-.2398880,.0000000,-28.8344352,.0000000
135,.3791639,.0000000,.0000000,1.4776966,-3.3500000,.0000000,374.3000000,-1.8568605,3.3500000,-.3043530,.0000000,-28.5556785,.0000000
136,.4434009,.0000000,1.7780000,1.6837789,-3.7000000,.0000000,370.6000000,-.9580975,3.7000000,-.0112573,1.1690823,.3260000,.0000000
137,.3975173,.0000000,2.0320000,1.6241529,-3.1500000,.0000000,367.4500000,9.8606809,3.1500000,.3014374,11.8823511,.3270000,.0000000
138,.3223497,.0000000,.2540000,1.6098664,-3.5000000,.0000000,363.9500000,-1.7798489,3.5000000,.1419832,.1523673,.2597663,.0000000
139,.1492779,.0000000,8.3820000,.9967297,-1.8500000,.0000000,362.1000000,6.0162564,1.8500000,1.0471532,7.1622641,.4592300,.0000000
140,.2804442,.0000000,10.9220000,.7284980,7.0500000,.0000000,369.1500000,9.9230075,-7.0500000,.2424661,10.9319497,.1884429,.0000000
141,.2195705,.0000000,6.6040000,.6963204,-1.1500000,.0000000,368.0000000,4.1246461,1.1500000,1.0308775,5.0405370,.7393998,.0000000
142,.1773320,.0000000,.0000000,.5641837,.0000000,.0000000,368.0000000,-.3340900,.0000000,.1164428,.4074257,.1972457,.0000000
143,.1573173,.0000000,4.0640000,.6306796,-2.0000000,.0000000,366.0000000,16.1296718,2.0000000,.0221080,16.9176687,.5738021,.0000000
144,.1248490,.0000000,.5080000,.4775952,-1.5000000,.0000000,364.5000000,.0753622,1.5000000,.2423399,.6778064,.1446806,.0000000
145,.1092037,.0000000,3.5560000,.4056458,-.9500000,.0000000,363.5500000,4.3028804,.9500000,.4837526,4.8177299,.2040414,.0000000
146,.0840356,.0000000,.2540000,.3131485,-1.4000000,.0000000,362.1500000,-.1344102,1.4000000,.0924819,.2627740,.1012111,.0000000
147,.0864408,.0000000,.0000000,.3351651,-.8000000,.0000000,361.3500000,-.4216058,.8000000,.0347287,.0000000,.0706113,.0000000
148,.0838712,.0000000,.0000000,.3855073,-1.6500000,.0000000,359.7000000,-.4693785,1.6500000,-.0544398,.0000000,.1162160,.0000000
149,.1287101,.0000000,.0000000,.6449477,-2.9000000,.0000000,356.8000000,-.7736578,2.9000000,-.0755841,.0000000,.1797761,.0000000
150,.1575685,.0000000,.0000000,.9172554,-2.9500000,.0000000,353.8500000,-1.0748238,2.9500000,.0043099,.0000000,.1877076,.0000000
151,.1537704,.0000000,.2540000,1.0188624,-3.2000000,.0000000,350.6500000,-1.0794481,3.2000000,.0223263,.0931848,.3410000,.0000000
152,.0538231,.0000000,1.7780000,.4017475,-.8000000,.0000000,349.8500000,5.3371899,.8000000,.0804308,5.7927606,.3420000,.0000000
153,.1000583,.0000000,22.8600000,.3585529,13.6000000,.0000000,363.4500000,24.2733623,-13.6000000,.4477885,24.7319735,-.4247851,.0000000
154,.1903789,.0000000,3.5560000,.7479545,-2.0000000,.0000000,361.4500000,1.8186398,2.0000000,-.4809329,2.7569733,.8781966,.0000000
155,.1059285,.0000000,3.8100000,.4986703,-.1500000,.0000000,361.3000000,8.3460907,.1500000,-.3300194,8.9506895,.0071906,.0000000
156,.2789360,.0000000,.0000000,1.1117004,-2.8000000,.0000000,358.5000000,-1.3906364,2.8000000,-.2180171,.0000000,.2213250,.0000000
157,.2333003,.0000000,.0000000,1.1268425,-4.0500000,.0000000,354.4500000,-1.3601428,4.0500000,.0127676,.0000000,.2124505,.0000000
158,.1616020,.0000000,.0000000,1.0119217,-3.7000000,.0000000,350.7500000,-1.1735237,3.7000000,.0748782,.0000000,.1445542,.0000000
159,.1100046,.0000000,.0000000,.6740087,-3.3000000,.0000000,347.4500000,-.7840132,3.3000000,-.0235705,.0000000,.1670655,.0000000
160,.1134679,.0000000,.0000000,.7040947,-3.1000000,.0000000,344.3500000,-.8175626,3.1000000,-.0248847,.0000000,.1914699,.0000000
161,.1144955,.0000000,.0000000,.6766839,-2.6500000,.0000000,341.7000000,-.7911794,2.6500000,.0417526,.0000000,.1526883,.0000000
162,.0923203,.0000000,5.8420000,.7669532,-2.4500000,.0000000,339.2500000,4.2682664,2.4500000,.2153782,5.1275399,.6699218,.0000000
163,.0645231,.0000000,3.5560000,.5724113,-.5500000,.0000000,338.7000000,3.9010462,.5500000,.0412317,4.5379807,.0329096,.0000000
164,.0602417,.0000000,15.2400000,.3625672,6.0500000,.0000000,344.7500000,14.3040107,-6.0500000,.2947309,14.7268196,.2548670,.0000000
165,.0715685,.0000000,.2540000,.4741641,-2.2000000,.0000000,342.5500000,76.1632633,2.2000000,-.3542690,76.7089959,-75.8462547,.0000000
166,.1013246,.0000000,.5080000,.6145937,-3.1500000,.0000000,339.4000000,-.4536148,3.1500000,.2005846,.2623035,.0292741,.0000000
167,.0680666,37.2696993,.2540000,.6135341,-3.0000000,.0000000,336.4000000,109.2187893,3.0000000,-.1171650,147.1700893,-146.7728027,.0000000
168,.1723941,.0000000,.0000000,1.0798825,-3.5000000,.0000000,332.9000000,-1.2522767,3.5000000,-.4171735,.0000000,-146.3583306,.0000000
169,.1416548,.0000000,.0000000,1.1726415,-3.8500000,.0000000,329.0500000,-1.3142962,3.8500000,-.3851238,.0000000,-145.9689057,.0000000
170,.1178458,.0000000,.0000000,.9623801,-3.0000000,.0000000,326.0500000,-1.0802259,3.0000000,-.3760169,.0000000,-145.5939747,.0000000
171,.1463423,.0000000,.0000000,1.1071295,-3.1000000,.0000000,322.9500000,-1.2534718,3.1000000,-.3433899,.0000000,-145.2561893,.0000000
172,.1491561,.0000000,.0000000,1.2747416,-3.5500000,.0000000,319.4000000,-1.4238976,3.5500000,-.3396275,.0000000,-144.9046923,.0000000
173,.1971351,.0000000,.0000000,1.5392771,-3.2000000,.0000000,316.2000000,-1.7364122,3.2000000,-.4015905,.0000000,-144.5082610,.0000000
174,.2205877,.0000000,.0000000,1.6324132,-3.5000000,.0000000,312.7000000,-1.8530009,3.5000000,-.1664423,.0000000,-144.3296342,.0000000
175,.2371083,.0000000,.0000000,1.7019566,-3.4000000,.0000000,309.3000000,-1.9390649,3.4000000,-.1523488,.0000000,-144.1738384,.0000000
176,.2541277,.0000000,.0000000,1.7575616,-3.9500000,.0000000,305.3500000,-2.0116894,3.9500000,-.1200327,.0000000,-144.0554628,.0000000
177,.2828333,.0000000,.0000000,1.6819449,-3.4000000,.0000000,301.9500000,-1.9647782,3.4000000,-.0797840,.0000000,-143.9800138,.0000000
178,.2706802,.0000000,.0000000,1.7564045,-3.9000000,.0000000,298.0500000,-2.0270848,3.9000000,-.2355895,.0000000,-143.7578528,.0000000
179,.2305822,.0000000,.0000000,1.7014868,-2.9000000,.0000000,295.1500000,-1.9320690,2.9000000,-.3531183,.0000000,-143.4058628,.0000000
180,.1092529,.0000000,4.5720000,.8974344,-1.1000000,.0000000,294.0500000,3.0027969,1.1000000,.0291024,4.0094842,.2919777,.0000000
181,.1229542,.0000000,2.7940000,.8666996,-1.4000000,.0000000,292.6500000,1.3215767,1.4000000,.4623117,2.3112305,.3440000,.0000000
182,.1663100,.0000000,.0000000,1.3006830,-2.7000000,.0000000,289.9500000,-1.4669930,2.7000000,.0507952,.0000000,.2675070,.0000000
183,.1573833,.0000000,.0000000,1.2867926,-3.1000000,.0000000,286.8500000,-1.4441759,3.1000000,.0321870,.0000000,.2391414,.0000000
184,.1621340,.0000000,7.8740000,1.1617414,-1.8000000,.0000000,285.0500000,6.1530930,1.8000000,.2170757,7.4769684,.4409705,.0000000
185,.1538970,.0000000,.0000000,1.3155333,-2.0000000,.0000000,283.0500000,-1.3722930,2.0000000,.1348253,.0971374,.1872503,.0000000
186,.1201302,.0000000,.0000000,1.1501106,-2.1000000,.0000000,280.9500000,-1.2702408,2.1000000,.0429051,.0000000,.1484677,.0000000
187,.0817246,.0000000,.0000000,.7842230,-1.3000000,.0000000,279.6500000,-.8659475,1.3000000,.0095879,.0000000,.1401956,.0000000
