 !NB. This file contains data that is averaged or summed over daily periods.!
Time (days),modess,runoff,ppt,trans,delw,disc,cwtr,check,diff,modwet,unint,canst,snow_watermm
001,.0527565,.0000000,2.7940000,.0955427,43.9500000,.0000000,362.9500000,71.0125677,-43.9500000,-.5249652,71.1608669,.1440044,.0771551
002,.0769987,.0000000,.2540000,.1677401,-.2000000,.0000000,362.7500000,7.9104963,.2000000,-.4140510,8.1552351,-7.4193570,.1358844
003,.0740715,.0000000,2.5400000,.0521628,8.3000000,.0000000,371.0500000,9.8303079,-8.3000000,-.4922470,9.9565422,-5.6300397,.5166862
004,.1190484,.0000000,.0410000,.1462718,-.5000000,.0000000,370.5500000,.3280682,.5000000,-.4771249,.5933884,.2800000,.0446004
005,.1546732,.0000000,.0000000,.3382424,-.9500000,.0000000,369.6000000,-.4610399,.9500000,-.0000000,.0318758,.2800000,.0000000
006,.2639322,.0000000,.0000000,.3696088,-1.0000000,.0000000,368.6000000,-.6335409,1.0000000,.0000000,.0000000,.2800000,.0000000
007,.0477373,.0000000,1.5240000,.0762397,-.8500000,.0000000,367.7500000,105.2627563,.8500000,-.1114292,105.3867332,-78.7761154,.4862846
008,.0310493,.0000000,.0000000,.0337563,2.2000000,.0000000,369.9500000,.0972010,-2.2000000,-.5386028,.1620065,-78.5698019,1.6519949
009,.1058106,127966.1078112,5.5880000,.1608261,.6500000,.0000000,370.6000000,634.6803389,-.6500000,-.4848365,128601.0547867,-85871.9155616,.0129767
010,.0735206,600444.7048673,39.8780000,.0919983,.3000000,.0000000,370.9000000,2960.7379329,-.3000000,-.6121417,603405.6083191,-221.5069482,.0000000
011,.0160038,2666.8882149,.2540000,.0025802,-.2500000,.0000000,370.6500000,88.0002668,.2500000,-.5719792,2754.9070656,-2754.6398333,.7983159
012,.0242561,.0000000,4.8260000,.0302319,-.6500000,.0000000,370.0000000,6.0935168,.6500000,-.3475629,6.1480047,.6040118,.3235477
013,.0143448,.0000000,13.9700000,.0499803,-.6000000,.0000000,369.4000000,14.3160436,.6000000,.0000000,14.3803687,.4758372,.0000000
014,.0165755,.0000000,1.2700000,.0098492,-.3500000,.0000000,369.0500000,1.4406747,.3500000,-.0328154,1.4670994,.2787379,3.0795532
015,.0600239,.0000000,.0000000,.0618219,-.4000000,.0000000,368.6500000,-.1218457,.4000000,-.0133626,.0000000,.0844200,3.2765111
016,.0450919,119.7614510,2.2860000,.0811626,-.0500000,.0000000,368.6000000,182.5935938,.0500000,-.4771644,302.4812993,-144.1471418,.2800241
017,.0205960,267.6375885,14.7320000,.0444204,.3000000,.0000000,368.9000000,243.4235229,-.3000000,-.5695971,511.1261278,-5.4167362,.5005475
018,.0339283,.0000000,.0000000,.0687966,.2500000,.0000000,369.1500000,-.1027249,-.2500000,-.4407977,.0000000,-5.4167362,1.1961602
019,.0442021,.0000000,.0000000,.0837721,.1000000,.0000000,369.2500000,-.1279742,-.1000000,-.3946131,.0000000,-5.4167362,1.5907540
020,.0248516,.0000000,.2540000,.0380025,1.0500000,.0000000,370.3000000,2.1486414,-1.0500000,-.4607874,2.2114955,-1.9574955,2.3070711
021,.0384209,.0000000,.0000000,.0657224,.4500000,.0000000,370.7500000,-.1041433,-.4500000,-.4327813,.0000000,-1.9574955,2.7372872
022,.1135015,.0000000,.0000000,.1928437,-.3500000,.0000000,370.4000000,2.0997136,.3500000,-.3317625,2.4060589,-1.8156226,.2599839
023,.1847201,.0000000,.0000000,.4438609,-.0000000,.0000000,370.4000000,-.4035225,.0000000,-.4730151,.2250585,-1.3589642,.0000000
024,.0970039,.0000000,.0000000,.2297494,1.0500000,.0000000,371.4500000,-.2615359,-1.0500000,-.4706115,.0652174,-1.0876941,.1381142
025,.0842941,.0000000,.0200000,.1940498,.9000000,.0000000,372.3500000,-.0065029,-.9000000,-.3850300,.2718410,.0004342,.2472248
026,.0540679,.0000000,.0000000,.0963555,.8500000,.0000000,373.2000000,-.1504234,-.8500000,-.3616003,.0000000,.0001479,.6059968
027,.0427278,.0000000,.0000000,.0713677,-.2000000,.0000000,373.0000000,-.1140956,.2000000,-.3757614,.0000000,.0000721,.9803839
028,.0104412,646.4127001,3.0480000,.0088609,-.6000000,.0000000,372.4000000,256.9422062,.6000000,-.4822224,903.3742083,-43.7610669,1.9983555
029,.0379872,298357.1010904,7.8740000,.0545267,-.7500000,.0000000,371.6500000,330.3161232,.7500000,-.4979211,298687.5097275,-2651.6837644,.2782106
030,.0390761,474218.7021666,17.7800000,.0799646,-.6500000,.0000000,371.0000000,835.0715847,.6500000,-.4448753,475053.8927920,-40.5069309,1.2448294
031,.0522386,272161.2539438,28.4480000,.0806498,-.9500000,.0000000,370.0500000,1089.6016226,.9500000,-.4690091,273250.9884548,-20.2534654,.2661934
032,.0585183,.0000000,1.7780000,.1816491,-1.6500000,.0000000,368.4000000,9.2258897,1.6500000,-.4518550,9.4660571,-1.1713095,.0673302
033,.0101954,.0000000,10.1600000,.0449613,-2.1500000,.0000000,366.2500000,149.6261663,2.1500000,-.6215808,149.6813230,-3.9839057,.0000000
034,.0472535,.0000000,1.0160000,.1789162,-.2500000,.0000000,366.0000000,10.4143703,.2500000,-.3933449,10.6405400,.2800000,.0000000
035,.0280513,291649.5490361,9.9060000,.0466386,.0500000,.0000000,366.0500000,425.9952933,-.0500000,-.3958352,292075.6190193,-244707.2542873,.3043769
036,.0730467,.0000000,.0000000,.1494429,.3500000,.0000000,366.4000000,.0810553,-.3500000,-.3342397,.3035450,-244707.2163152,.5128644
037,.1035993,.0000000,.0000000,.2324141,.9500000,.0000000,367.3500000,.2400279,-.9500000,-.3193711,.5760413,-244707.0674115,.0442104
038,.1923469,.0000000,.0000000,.4245530,.8000000,.0000000,368.1500000,-.5853028,-.8000000,-.4326119,.0315971,-244706.6278102,.0000000
039,.2111292,.0000000,.0000000,.4754705,1.2500000,.0000000,369.4000000,-.6865997,-1.2500000,-.3927905,.0000000,-244706.2503447,.0000000
040,.0749368,.0000000,.0000000,.1371744,1.0000000,.0000000,370.4000000,-.1891001,-1.0000000,-.3604219,.0230110,-244706.0354485,.1346129
041,.0864610,.0000000,.0000000,.1149552,1.1500000,.0000000,371.5500000,-.2014162,-1.1500000,-.2494362,.0000000,-244706.0354485,.3791355
042,.0939345,.0000000,.0000000,.1361750,.9000000,.0000000,372.4500000,-.2301095,-.9000000,-.3294580,.0000000,-244706.0354485,.7071171
043,.1123434,.0000000,.0000000,.3115512,2.6000000,.0000000,375.0500000,.3299710,-2.6000000,-.4642472,.7538656,-244705.7409687,.0267108
044,.1250934,.0000000,.0000000,.2796005,1.0000000,.0000000,376.0500000,-.3890363,-1.0000000,-.3898649,.0156576,-244705.3964877,.0634246
045,.0702025,.0000000,.0000000,.0673154,.1000000,.0000000,376.1500000,-.1375179,-.1000000,-.2975243,.0000000,-244705.3964877,.3572952
046,.0912760,.0000000,.0000000,.0611187,1.5500000,.0000000,377.7000000,-.1523947,-1.5500000,-.2390232,.0000000,-244705.3964877,1.1075458
047,.1255362,.0000000,.0000000,.0865370,2.1000000,.0000000,379.8000000,-.2120732,-2.1000000,-.1781171,.0000000,-244705.3964877,1.2843388
048,.0493238,.0000000,.0000000,.0163701,1.3500000,.0000000,381.1500000,-.0656938,-1.3500000,-.1175165,.0000000,-244705.3964877,1.4068280
049,.0869967,.0000000,.0000000,.0406118,1.3500000,.0000000,382.5000000,-.1276086,-1.3500000,-.0724448,.0000000,-244705.3964877,1.4811866
050,.1628188,.0000000,.0000000,.1040093,.1000000,.0000000,382.6000000,-.2668281,-.1000000,-.1179500,.0000000,-244705.3964877,1.5958851
051,.1925327,.0000000,.0000000,.1513072,.5500000,.0000000,383.1500000,-.0617870,-.5500000,-.1540210,.2820529,-244705.3964877,1.4342895
052,.0911198,.0000000,.0000000,.1656843,.2500000,.0000000,383.4000000,.7331817,-.2500000,-.3381013,.9899858,-244705.3892898,.6561985
053,.0990764,.0000000,.0000000,.1839406,.7000000,.0000000,384.1000000,.3722918,-.7000000,-.3315131,.6553089,-244705.2181103,.0894587
054,.1065053,.0000000,.0000000,.2323323,.4000000,.0000000,384.5000000,-.2671344,-.4000000,-.3939234,.0717032,-244704.8225582,.0000000
055,.1077379,.0000000,.0000000,.1459324,.5000000,.0000000,385.0000000,-.2184437,-.5000000,-.3338455,.0352267,-244704.8092905,.2836484
056,.1324730,.0000000,.0000000,.2013123,.7500000,.0000000,385.7500000,-.0621295,-.7500000,-.3378044,.2716558,-244704.7473159,.2528718
057,.1822533,.0000000,.0000000,.2814917,.5000000,.0000000,386.2500000,-.1796749,-.5000000,-.4550907,.2840701,-244704.3694453,.0118455
058,-.0071126,.0000000,8.8900000,.0528713,.6500000,.0000000,386.9000000,9.3090814,-.6500000,-.1962871,9.3548401,1.3940738,.0000000
059,.0385339,.0000000,4.0640000,.0615094,-.0000000,.0000000,386.9000000,12.6380330,.0000000,-.4060894,12.7380762,-.7263502,.0771324
060,.1799508,.0000000,.0000000,.2965627,.5500000,.0000000,387.4500000,-.3337013,-.5500000,-.2520970,.1428122,-.5579706,.0000000
061,.1787467,.0000000,.0000000,.2378380,.4000000,.0000000,387.8500000,-.3690603,-.4000000,-.2150526,.0475244,-.4869085,.0808054
062,.1380822,.0000000,.0000000,.1830448,3.5500000,.0000000,391.4000000,-.1950100,-3.5500000,-.3341744,.1261170,-.4765040,.2625884
063,.2772544,.0000000,.0000000,.2240502,3.7500000,.0000000,395.1500000,-.1906182,-3.7500000,-.2193512,.3106865,-.4391234,.1051754
064,.4107567,.0000000,.0000000,.2757007,5.5000000,.0000000,400.6500000,-.6001889,-5.5000000,-.1870842,.0862684,-.2616119,.0000000
065,.2274247,.0000000,.0000000,.2040426,1.8000000,.0000000,402.4500000,-.4314674,-1.8000000,-.4094517,.0000000,-.0159204,.4220335
066,.1717229,.0000000,.0000000,.1561814,3.7000000,.0000000,406.1500000,-.0131697,-3.7000000,-.3349233,.3147346,-.0159204,.4083365
067,.0734280,.0000000,.5080000,.0583315,-1.2500000,.0000000,404.9000000,13.7312036,1.2500000,-.4337033,13.8629630,-2.4489099,1.8824583
068,.0639316,.0000000,.0000000,.0320552,-.6000000,.0000000,404.3000000,-.0959868,.6000000,-.3034741,.0000000,-2.4489099,3.4577325
069,.1441427,.0000000,.0000000,.0857359,-.4000000,.0000000,403.9000000,-.2298786,.4000000,-.2430036,.0000000,-2.4489099,3.9531861
070,.0871994,.0000000,.0000000,.0240877,-.8000000,.0000000,403.1000000,-.1112872,.8000000,-.2928751,.0000000,-2.4489099,5.0065038
071,.1188516,.0000000,.0000000,.0930612,-.2500000,.0000000,402.8500000,-.2119128,.2500000,-.2821232,.0000000,-2.4489099,6.0526294
072,.1407244,.0000000,.0000000,.1612686,-1.0000000,.0000000,401.8500000,1.9760901,1.0000000,-.2864580,2.2780830,-2.4489099,3.8037549
073,.1172678,.0000000,.0000000,.1667353,-.4000000,.0000000,401.4500000,.3953944,.4000000,-.3086243,.6793974,-2.4489099,3.3611368
074,.1209179,.0000000,.0000000,.1997364,-.4500000,.0000000,401.0000000,2.1284781,.4500000,-.3363570,2.4491324,-2.3331213,.8569695
075,.0921765,.0000000,1.2700000,.1614190,-.6500000,.0000000,400.3500000,1.5244004,.6500000,-.1587779,1.7779959,.2875000,1.1435086
076,.0963592,.0000000,.0000000,.1675544,-1.1500000,.0000000,399.2000000,.3232507,1.1500000,.0568046,.5871642,.0411419,.6673020
077,.1237596,.0000000,.0000000,.1872250,-.4000000,.0000000,398.8000000,.1508851,.4000000,-.2213198,.4618697,.0003268,.6757646
078,.1240993,.0000000,.0000000,.1633723,-.7000000,.0000000,398.1000000,-.2874716,.7000000,-.2822414,.0000000,.0000000,.9539158
079,.1464087,.0000000,.0000000,.2468351,-.1500000,.0000000,397.9500000,.5062653,.1500000,-.3475402,.8995091,.1133681,.1853793
080,.0714781,.0000000,.0000000,.1654146,-.5000000,.0000000,397.4500000,.3015840,.5000000,-.2715034,.5384767,.1361172,.0984581
081,.1843906,.0000000,.0000000,.4202405,-.5000000,.0000000,396.9500000,-.5247451,.5000000,-.0881709,.0798860,.2178124,.0000000
082,.2742245,.0000000,.0000000,.4836691,-.8000000,.0000000,396.1500000,-.7578936,.8000000,.2252943,.0000000,.0021552,.0000000
083,.1438045,403.8633691,3.0480000,.3690611,-1.2500000,.0000000,394.9000000,78.8882273,1.2500000,-.4091403,483.2644619,-463.5862015,.0334902
084,.0418347,.0000000,.0000000,.0078509,.3000000,.0000000,395.2000000,-.0496856,-.3000000,-.4255747,.0000000,-463.5862015,8.3363079
085,.1221406,.0000000,.0000000,.2235271,-.1500000,.0000000,395.0500000,7.4054779,.1500000,-.3093180,7.7511456,-463.4768387,2.9714624
086,.1484501,.0000000,.0000000,.3471565,-.2000000,.0000000,394.8500000,2.1995469,.2000000,-.3830687,2.6951535,-463.2869145,.1653775
087,.1001072,.0000000,.2540000,.2909565,-.2500000,.0000000,394.6000000,-.0734227,.2500000,-.4931999,.3176410,.2935000,.0000000
088,.0779197,.0000000,.7620000,.2134322,-.5500000,.0000000,394.0500000,.4711189,.5500000,.1106426,.7624708,.1663822,.0000000
089,.1537379,.0000000,.0000000,.3600754,-1.0500000,.0000000,393.0000000,-.5138133,1.0500000,-.0304955,.0000000,.1973145,.0000000
090,.1538270,.0000000,.0000000,.4022751,-.6500000,.0000000,392.3500000,-.5561021,.6500000,-.0177831,.0000000,.2005652,.0158878
091,.0802182,.0000000,.2540000,.1751384,-.6500000,.0000000,391.7000000,.2288462,.6500000,-.1282045,.4842029,-.0923439,.9583948
092,.0872565,.0000000,.2540000,.2221999,-.1500000,.0000000,391.5500000,1.9152330,.1500000,-.3358429,2.2246895,.2514427,.1039192
093,.1103391,.0000000,2.0320000,.3055923,-.9500000,.0000000,390.6000000,4.8385525,.9500000,-.3220111,5.2544838,-.1592589,.0000000
094,.0998130,.0000000,7.1120000,.2399904,-.2000000,.0000000,390.4000000,6.3466086,.2000000,-.3571811,6.6864120,.6189024,.0000000
095,.0403108,.0000000,2.5400000,.0883662,-1.1500000,.0000000,389.2500000,2.7529392,1.1500000,.0721910,2.8816162,.1940850,.0000000
096,.1268489,.0000000,.0000000,.3716954,-1.2500000,.0000000,388.0000000,-.4683487,1.2500000,-.0950346,.0301956,.1844593,.0000000
097,.1123953,.0000000,14.7320000,.3665215,.6000000,.0000000,388.6000000,12.5209476,-.6000000,.1801659,12.9998645,1.7538825,.0000000
098,.0680656,.0000000,10.1600000,.2293693,-1.0500000,.0000000,387.5500000,17.6104869,1.0500000,-.2608998,17.9079218,-5.7507893,.0000000
099,.0693213,.0000000,7.6200000,.1729666,.5000000,.0000000,388.0500000,8.8373165,-.5000000,-.3238519,9.0796044,.3347974,2.8290603
100,.1180162,.0000000,2.0320000,.3353644,-.1500000,.0000000,387.9000000,7.0207855,.1500000,-.2163589,7.4741662,-1.3280020,.0971410
101,.1079990,.0000000,.5080000,.3723145,-.4000000,.0000000,387.5000000,-.1938500,.4000000,-.3487786,.2864635,.3005000,.0000000
102,.1797970,.0000000,.0000000,.6122657,-.3500000,.0000000,387.1500000,-.7920627,.3500000,.0863984,.0000000,.1974223,.0000000
103,.1118242,.0000000,.5080000,.4461480,-.9000000,.0000000,386.2500000,.6731579,.9000000,-.4544769,1.2311300,.0489847,.0000000
104,.0976917,.0000000,.0000000,.3264737,-.3500000,.0000000,385.9000000,-.4241653,.3500000,-.0980541,.0000000,.0056312,.1473838
105,.0392331,.0000000,.2540000,.0504066,-1.5000000,.0000000,384.4000000,.5421123,1.5000000,-.2943845,.6317520,.0071654,1.5472665
106,.1197129,.0000000,.7620000,.2241657,-.6000000,.0000000,383.8000000,.7899990,.6000000,.0043402,1.1338777,.2964362,.7875271
107,.0753976,.0000000,.0000000,.2020198,-.5500000,.0000000,383.2500000,.2637981,.5500000,.0596986,.5412155,.0022791,.4150269
108,.2288968,.0000000,.0000000,.5258102,-.7500000,.0000000,382.5000000,-.2586537,.7500000,-.2538092,.4960533,.1013264,.0175761
109,.2904428,.0000000,.0000000,.8200065,-.3000000,.0000000,382.2000000,-1.1030374,.3000000,-.0555023,.0074119,.1542658,.0000000
110,.2839126,.0000000,5.0800000,.9884604,.3500000,.0000000,382.5500000,47.3523791,-.3500000,.0087811,48.6247522,-2.3003764,.0000000
111,.1181478,.0000000,1.2700000,.3376915,-.1000000,.0000000,382.4500000,55.2718403,.1000000,-.3787443,55.7276796,-34.7949847,.0716031
112,.1892837,.0000000,.0000000,.4160865,-.4500000,.0000000,382.0000000,-.4350876,.4500000,-.1596814,.1702826,-34.7567842,.0000000
113,.2346287,.0000000,.0000000,.6321407,-1.1000000,.0000000,380.9000000,-.8667694,1.1000000,-.1336572,.0000000,-34.6257332,.0000000
114,.2605265,.0000000,.0000000,.5713536,-1.4000000,.0000000,379.5000000,-.8318801,1.4000000,-.2162856,.0000000,-34.4152912,.0000000
115,.3051708,.0000000,.0000000,.8040692,-.9500000,.0000000,378.5500000,-1.1092399,.9500000,-.3135593,.0000000,-34.1061507,.0000000
116,.2556833,.0000000,.0000000,.8642263,-1.4500000,.0000000,377.1000000,-1.1199096,1.4500000,-.2549611,.0000000,-33.8484743,.0000000
117,.2801408,.0000000,.0000000,1.1197142,-1.8000000,.0000000,375.3000000,-1.3998550,1.8000000,-.4179547,.0000000,-33.4398151,.0000000
118,.3393655,.0000000,.0000000,1.3316331,-2.0000000,.0000000,373.3000000,-1.6709986,2.0000000,-.5901939,.0000000,-32.8473533,.0000000
119,.1774996,.0000000,.0000000,1.0371863,-1.6500000,.0000000,371.6500000,-1.2146859,1.6500000,-.4358351,.0000000,-32.4029382,.0000000
120,.2407864,.0000000,.0000000,.7090346,-1.8500000,.0000000,369.8000000,-.9057716,1.8500000,-.2676758,.0440495,-32.2065354,.0000000
121,.3396981,.0000000,.0000000,.5180777,30.2000000,.0000000,400.0000000,-.8577759,-30.2000000,-.3093566,.0000000,-31.8912273,.0000000
122,.3447391,.0000000,.0000000,.5840296,-.9500000,.0000000,399.0500000,-.8282865,.9500000,-.1440430,.1004822,-31.8583601,.0000000
123,.3555440,.0000000,.0000000,.6719208,-1.5500000,.0000000,397.5000000,-1.0274648,1.5500000,-.1386961,.0000000,-31.7293004,.0000000
124,.3972800,.0000000,.0000000,.8270742,-1.3000000,.0000000,396.2000000,-1.2243542,1.3000000,-.2165694,.0000000,-31.5233510,.0000000
125,.4313788,.0000000,.0000000,1.0709780,-1.9000000,.0000000,394.3000000,-1.5023568,1.9000000,-.2647724,.0000000,-31.2532867,.0000000
126,.2143000,.0000000,.0000000,.7455888,-1.6000000,.0000000,392.7000000,-.9598888,1.6000000,-.2802986,.0000000,-30.9714131,.0000000
127,.0606791,.0000000,.0000000,.1565789,-.8500000,.0000000,391.8500000,-.2172579,.8500000,-.4567333,.0000000,-30.5184037,.0000000
128,.1475049,.0000000,.0000000,.4555778,-1.5000000,.0000000,390.3500000,-.6030828,1.5000000,-.2892281,.0000000,-30.2382523,.0138858
129,.2817232,.0000000,.0000000,.7713328,-1.4000000,.0000000,388.9500000,-.9183468,1.4000000,-.2195451,.1347093,-30.1600886,.0000000
130,.4064714,.0000000,.0000000,1.1905729,-2.3500000,.0000000,386.6000000,-1.5970443,2.3500000,-.2284064,.0000000,-29.9324986,.0000000
131,.2402363,.0000000,.0000000,1.0902650,-1.7000000,.0000000,384.9000000,-1.3305013,1.7000000,-.3772342,.0000000,-29.5632850,.0000000
132,.1991178,.0000000,.0000000,.7705957,-2.1000000,.0000000,382.8000000,-.9697135,2.1000000,-.2725059,.0000000,-29.2843224,.0000000
133,.2933914,.0000000,.0000000,1.1067522,-2.2500000,.0000000,380.5500000,-1.4001435,2.2500000,-.1912522,.0000000,-29.0924287,.0000000
134,.4084550,.0000000,.0000000,1.4006728,-2.9000000,.0000000,377.6500000,-1.8091278,2.9000000,-.2378373,.0000000,-28.8511000,.0000000
135,.3791639,.0000000,.0000000,1.6444883,-3.3500000,.0000000,374.3000000,-2.0236522,3.3500000,-.3019462,.0000000,-28.5746132,.0000000
136,.4434009,.0000000,1.7780000,1.8051746,-3.7000000,.0000000,370.6000000,-1.0794447,3.7000000,-.0089826,1.1691307,.3260000,.0000000
137,.3975173,.0000000,2.0320000,1.7570819,-3.1500000,.0000000,367.4500000,9.7277519,3.1500000,.3014374,11.8823511,.3270000,.0000000
138,.3223497,.0000000,.2540000,1.7984037,-3.5000000,.0000000,363.9500000,-1.9683861,3.5000000,.1429529,.1523673,.2588530,.0000000
139,.1492779,.0000000,8.3820000,1.3334509,-1.8500000,.0000000,362.1000000,5.6792387,1.8500000,1.0464800,7.1619676,.4592300,.0000000
140,.2804442,.0000000,10.9220000,1.1365956,7.0500000,.0000000,369.1500000,9.5148869,-7.0500000,.2430261,10.9319266,.1879499,.0000000
141,.2195705,.0000000,6.6040000,1.0897845,-1.1500000,.0000000,368.0000000,3.7302411,1.1500000,1.0312814,5.0395961,.7393997,.0000000
142,.1773320,.0000000,.0000000,.9000325,.0000000,.0000000,368.0000000,-.6699389,.0000000,.1169652,.4074256,.1967625,.0000000
143,.1573173,.0000000,4.0640000,.9881047,-2.0000000,.0000000,366.0000000,15.7722467,2.0000000,.0218393,16.9176687,.5738021,.0000000
144,.1248490,.0000000,.5080000,.7476898,-1.5000000,.0000000,364.5000000,-.1947440,1.5000000,.2426775,.6777948,.1443866,.0000000
145,.1092037,.0000000,3.5560000,.6277925,-.9500000,.0000000,363.5500000,4.0806613,.9500000,.4836586,4.8176575,.2039073,.0000000
146,.0840356,.0000000,.2540000,.4795088,-1.4000000,.0000000,362.1500000,-.3007704,1.4000000,.0924845,.2627740,.1010756,.0000000
147,.0864408,.0000000,.0000000,.5246682,-.8000000,.0000000,361.3500000,-.6111089,.8000000,.0346710,.0000000,.0705311,.0000000
148,.0838712,.0000000,.0000000,.6045898,-1.6500000,.0000000,359.7000000,-.6884611,1.6500000,-.0543105,.0000000,.1160221,.0000000
149,.1287101,.0000000,.0000000,1.0419063,-2.9000000,.0000000,356.8000000,-1.1706164,2.9000000,-.0753065,.0000000,.1793598,.0000000
150,.1575685,.0000000,.0000000,1.4169411,-2.9500000,.0000000,353.8500000,-1.5745095,2.9500000,.0044830,.0000000,.1870959,.0000000
151,.1537704,.0000000,.2540000,1.2409017,-3.2000000,.0000000,350.6500000,-1.3014874,3.2000000,.0216578,.0931848,.3410000,.0000000
152,.0538231,.0000000,1.7780000,.6230573,-.8000000,.0000000,349.8500000,5.1150373,.8000000,.0816351,5.7919177,.3420000,.0000000
153,.1000583,.0000000,22.8600000,.4272070,13.6000000,.0000000,363.4500000,24.2046786,-13.6000000,.4480411,24.7319439,-.4248365,.0000000
154,.1903789,.0000000,3.5560000,1.1293518,-2.0000000,.0000000,361.4500000,1.4363239,2.0000000,-.4800673,2.7560547,.8781961,.0000000
155,.1059285,.0000000,3.8100000,.7560627,-.1500000,.0000000,361.3000000,8.0886978,.1500000,-.3298866,8.9506890,.0070738,.0000000
156,.2789360,.0000000,.0000000,1.3773752,-2.8000000,.0000000,358.5000000,-1.6563112,2.8000000,-.2175802,.0000000,.2208196,.0000000
157,.2333003,.0000000,.0000000,1.5578497,-4.0500000,.0000000,354.4500000,-1.7911500,4.0500000,.0124495,.0000000,.2122216,.0000000
158,.1616020,.0000000,.0000000,1.3510578,-3.7000000,.0000000,350.7500000,-1.5126597,3.7000000,.0748015,.0000000,.1444026,.0000000
159,.1100046,.0000000,.0000000,1.0001525,-3.3000000,.0000000,347.4500000,-1.1101571,3.3000000,-.0235262,.0000000,.1668705,.0000000
160,.1134679,.0000000,.0000000,1.0539856,-3.1000000,.0000000,344.3500000,-1.1674535,3.1000000,-.0249881,.0000000,.1913619,.0000000
161,.1144955,.0000000,.0000000,1.0052736,-2.6500000,.0000000,341.7000000,-1.1197690,2.6500000,.0421871,.0000000,.1521760,.0000000
162,.0923203,.0000000,5.8420000,1.1358828,-2.4500000,.0000000,339.2500000,3.8991622,2.4500000,.2150055,5.1273653,.6699218,.0000000
163,.0645231,.0000000,3.5560000,.9195127,-.5500000,.0000000,338.7000000,3.5539449,.5500000,.0416198,4.5379807,.0325928,.0000000
164,.0602417,.0000000,15.2400000,.5466024,6.0500000,.0000000,344.7500000,14.1194890,-6.0500000,.2950834,14.7263330,.2546579,.0000000
165,.0715685,.0000000,.2540000,.7479865,-2.2000000,.0000000,342.5500000,75.8894409,2.2000000,-.3543928,76.7089959,-75.8463281,.0000000
166,.1013246,.0000000,.5080000,.9606568,-3.1500000,.0000000,339.4000000,-.7996779,3.1500000,.2007041,.2623035,.0291630,.0000000
167,.0680666,37.2523550,.2540000,.9641187,-3.0000000,.0000000,336.4000000,108.8855491,3.0000000,-.1171816,147.1700893,-146.7729013,.0000000
168,.1723941,.0000000,.0000000,1.2491826,-3.5000000,.0000000,332.9000000,-1.4215767,3.5000000,-.4165063,.0000000,-146.3590753,.0000000
169,.1416548,.0000000,.0000000,1.3163428,-3.8500000,.0000000,329.0500000,-1.4579976,3.8500000,-.3845516,.0000000,-145.9702302,.0000000
170,.1178458,.0000000,.0000000,1.1670125,-3.0000000,.0000000,326.0500000,-1.2848583,3.0000000,-.3755335,.0000000,-145.5957846,.0000000
171,.1463423,.0000000,.0000000,1.3213315,-3.1000000,.0000000,322.9500000,-1.4676738,3.1000000,-.3429209,.0000000,-145.2584412,.0000000
172,.1491561,.0000000,.0000000,1.3163381,-3.5500000,.0000000,319.4000000,-1.4654942,3.5500000,-.3388608,.0000000,-144.9077302,.0000000
173,.1971351,.0000000,.0000000,1.2962225,-3.2000000,.0000000,316.2000000,-1.4933575,3.2000000,-.4000620,.0000000,-144.5127754,.0000000
174,.2205877,.0000000,.0000000,1.4759057,-3.5000000,.0000000,312.7000000,-1.6964934,3.5000000,-.1646770,.0000000,-144.3358690,.0000000
175,.2371083,.0000000,.0000000,1.5828085,-3.4000000,.0000000,309.3000000,-1.8199168,3.4000000,-.1498829,.0000000,-144.1825249,.0000000
176,.2541277,.0000000,.0000000,1.6609050,-3.9500000,.0000000,305.3500000,-1.9150328,3.9500000,-.1176497,.0000000,-144.0664961,.0000000
177,.2828333,.0000000,.0000000,1.7419617,-3.4000000,.0000000,301.9500000,-2.0247951,3.4000000,-.0770770,.0000000,-143.9936730,.0000000
178,.2706802,.0000000,.0000000,1.8038145,-3.9000000,.0000000,298.0500000,-2.0744948,3.9000000,-.2322347,.0000000,-143.7750121,.0000000
179,.2305822,.0000000,.0000000,1.5913503,-2.9000000,.0000000,295.1500000,-1.8219325,2.9000000,-.3508603,.0000000,-143.4252503,.0000000
180,.1092529,.0000000,4.5720000,1.3173200,-1.1000000,.0000000,294.0500000,2.5824189,1.1000000,.0318047,4.0089918,.2908060,.0000000
181,.1229542,.0000000,2.7940000,1.3935044,-1.4000000,.0000000,292.6500000,.7941069,1.4000000,.4616815,2.3105656,.3440000,.0000000
182,.1663100,.0000000,.0000000,1.8611597,-2.7000000,.0000000,289.9500000,-2.0274697,2.7000000,.0521523,.0000000,.2662539,.0000000
183,.1573833,.0000000,.0000000,1.8341063,-3.1000000,.0000000,286.8500000,-1.9914897,3.1000000,.0320477,.0000000,.2380051,.0000000
184,.1621340,.0000000,7.8740000,1.7002939,-1.8000000,.0000000,285.0500000,5.6142294,1.8000000,.2161690,7.4766573,.4409705,.0000000
185,.1538970,.0000000,.0000000,1.8237926,-2.0000000,.0000000,283.0500000,-1.8805522,2.0000000,.1355640,.0971374,.1865831,.0000000
186,.1201302,.0000000,.0000000,1.6116867,-2.1000000,.0000000,280.9500000,-1.7318169,2.1000000,.0426495,.0000000,.1480317,.0000000
187,.0817246,.0000000,.0000000,1.1654040,-1.3000000,.0000000,279.6500000,-1.2471286,1.3000000,.0094671,.0000000,.1398704,.0000000
