 !NB. This file contains data that is averaged or summed over daily periods.!
Time (days),modess,runoff,ppt,trans,delw,disc,cwtr,check,diff,modwet,unint,canst,snow_watermm
1159,.0781275,.0000000,.0000000,.0113307,1.0500000,.0000000,399.4000000,-.0894582,-1.0500000,-.3698859,.0000000,.0015725,.8867196
1160,.2597545,.0000000,.0000000,.0733086,.6000000,.0000000,400.0000000,-.3330631,-.6000000,-.2725142,.0000000,.0000119,1.4162546
1161,.1558453,.0000000,.0000000,.0397899,-.2000000,.0000000,399.8000000,-.1956351,.2000000,-.2551560,.0000000,.0000000,1.6712835
1162,.1635997,.0000000,.0000000,.0294615,.6500000,.0000000,400.4500000,-.1930612,-.6500000,-.2621827,.0000000,.0000000,2.4435065
1163,.1418455,.0000000,.0000000,.0205847,-.1500000,.0000000,400.3000000,-.1624303,.1500000,-.2647573,.0000000,.0000000,2.9622388
1164,.1798309,.0000000,.0000000,.0361243,-.8500000,.0000000,399.4500000,-.2159552,.8500000,-.2529723,.0000000,.0000000,3.2127177
1165,.1705225,.0000000,.0000000,.0230633,-.8000000,.0000000,398.6500000,-.1935858,.8000000,-.2758740,.0000000,.0000000,3.4918507
1166,.2676226,.0000000,.0000000,.0680360,-.1000000,.0000000,398.5500000,1.1855265,.1000000,-.2650598,1.5211851,.0000000,2.0620931
1167,.5245813,.0000000,.2540000,.3884936,.2500000,.0000000,398.8000000,1.3311100,-.2500000,-.2276693,2.2441850,.0084956,.0847645
1168,.1491966,.0000000,.0000000,.0525668,.4500000,.0000000,399.2500000,-.0590239,-.4500000,-.3426526,.1427395,.0337036,.2355398
1169,.0678585,4538.0853682,5.5880000,.0176781,1.6500000,.0000000,400.9000000,594.0726813,-1.6500000,-.4401593,5132.2435861,-21.8076588,.5372504
1170,.0392556,.0000000,.0000000,.0015537,.9500000,.0000000,401.8500000,-.0408093,-.9500000,-.4363632,.0000000,-21.8076588,4.5275709
1171,.1221445,.0000000,.0000000,.0470117,-.0500000,.0000000,401.8000000,3.0142087,.0500000,-.4291602,3.1833648,-21.5974122,1.2054976
1172,.2623920,.0000000,.0000000,.1724377,1.7500000,.0000000,403.5500000,.6340817,-1.7500000,-.5240082,1.0689113,-21.0765177,.0178183
1173,.2156483,.0000000,.0000000,.1622531,4.0500000,.0000000,407.6000000,-.3703874,-4.0500000,-.5724706,.0075140,-20.5041249,.0000000
1174,.2923061,.0000000,.0000000,.2391042,6.2500000,.0000000,413.8500000,-.5314103,-6.2500000,-.5235741,.0000000,-19.9790650,.0000000
1175,.1685384,.0000000,.5080000,.0856905,1.1500000,.0000000,415.0000000,12.5198524,-1.1500000,-.4943676,12.7740813,-12.2481893,.4202772
1176,.1362466,.0000000,.0000000,.0290154,-1.6000000,.0000000,413.4000000,-.1652620,1.6000000,-.3016216,.0000000,-12.2481893,1.7437269
1177,.2031147,.0000000,.2540000,.0609798,-2.0500000,.0000000,411.3500000,.3732892,2.0500000,-.3157905,.6373837,-.3700562,2.0400534
1178,.1444113,.0000000,.0000000,.0509996,-.9000000,.0000000,410.4500000,1.4844308,.9000000,-.3798006,1.6798417,-.1826200,.3661475
1179,.0917668,217.3833726,2.5400000,.0227945,.6500000,.0000000,411.1000000,162.1083162,-.6500000,-.4268889,379.6062501,-1.8618782,.0881265
1180,.3322677,.0000000,.0000000,.1311313,.4500000,.0000000,411.5500000,-.2246103,-.4500000,-.3434754,.2387886,-1.7126063,.0146523
1181,.3601004,.0000000,.0000000,.2245094,2.3000000,.0000000,413.8500000,-.5800747,-2.3000000,-.3711513,.0045350,-1.3406276,.0000000
1182,.1510723,184.8389030,4.5720000,.0684172,3.2500000,.0000000,417.1000000,108.6324257,-3.2500000,-.4482302,293.6908183,-84.7326800,.1490424
1183,.1545441,.0000000,.0000000,.0330635,-3.1000000,.0000000,414.0000000,-.1876076,3.1000000,-.2860248,.0000000,-84.7326800,5.2627616
1184,.3208911,.0000000,.2540000,.1368288,-1.7500000,.0000000,412.2500000,3.3780590,1.7500000,-.1340180,3.8357789,.1196577,1.2759505
1185,.1775954,.0000000,.0000000,.0555965,-.6000000,.0000000,411.6500000,.6758901,.6000000,-.0351840,.9090820,.0108484,.4151912
1186,.1286786,85.1196001,.7620000,.0320910,-.1000000,.0000000,411.5500000,71.8007681,.1000000,-.3625560,157.0811378,-.8207226,.0835436
1187,.0974384,22.7516271,5.3340000,.0284610,1.3000000,.0000000,412.8500000,145.3303063,-1.3000000,-.4102869,168.2078327,-1.4582561,.4544174
1188,.2575419,.0000000,.0000000,.0668589,-1.1500000,.0000000,411.7000000,-.3244008,1.1500000,-.2298806,.0000000,-1.4582561,.9354787
1189,.4598272,.0000000,.0000000,.2232674,-.0500000,.0000000,411.6500000,.2214791,.0500000,-.2570489,.9045737,-1.3366905,.0620537
1190,.6926151,.0000000,.0000000,.5294078,1.3500000,.0000000,413.0000000,-1.1349190,-1.3500000,-.2981703,.0871039,-1.0792245,.0000000
1191,1.0326377,.0000000,.0000000,.9046535,1.0000000,.0000000,414.0000000,-1.9372912,-1.0000000,-.3069315,.0000000,-.7731880,.0000000
1192,.9506114,.0000000,.0000000,.8827505,-.4000000,.0000000,413.6000000,-1.8333618,.4000000,-.3675593,.0000000,-.4072455,.0000000
1193,.2525345,.0000000,.2540000,.1106674,-1.6000000,.0000000,412.0000000,-.1120804,1.6000000,-.3645661,.2511215,.0028785,.0000000
1194,.2307421,.0000000,9.1440000,.1235541,-.2000000,.0000000,411.8000000,8.4213306,.2000000,-.0179015,8.7756268,.4169131,.0000000
1195,.2307390,.0000000,.2540000,.0995966,-1.3000000,.0000000,410.5000000,-.1476138,1.3000000,.1826634,.1827218,.3005000,.0000000
1196,.2914128,.0000000,.0000000,.1382262,-1.4500000,.0000000,409.0500000,-.4296390,1.4500000,.0922237,.0000000,.1899280,.0000000
1197,.2660496,.0000000,2.5400000,.1565246,-1.6500000,.0000000,407.4000000,29.1876249,1.6500000,-.0381783,29.6101991,-2.8189605,.0000000
1198,.2177133,.0000000,.0000000,.0492986,-.9000000,.0000000,406.5000000,-.2670119,.9000000,-.2355747,.0000000,-2.7748655,.3678053
1199,.2770852,.0000000,.0000000,.0765578,-.4500000,.0000000,406.0500000,-.3536430,.4500000,-.2198975,.0000000,-2.7748655,.5893897
1200,.4365041,.0000000,.0000000,.2220459,-.9000000,.0000000,405.1500000,-.0870241,.9000000,-.2557752,.5715259,-2.7453412,.1774967
1201,.8687349,.0000000,.0000000,.6321159,-1.3000000,.0000000,403.8500000,-1.2987206,1.3000000,-.2004167,.2021302,-2.6017123,.0000000
1202,.3855855,.0000000,.2540000,.1919770,-1.0500000,.0000000,402.8000000,.0864961,1.0500000,-.4041427,.6640585,-.2013244,.0000000
1203,.7414952,.0000000,.0000000,.6042684,-.9500000,.0000000,401.8500000,-1.3457637,.9500000,-.4062807,.0000000,.1986595,.0000000
1204,1.2876265,.0000000,.0000000,1.4249959,-1.5500000,.0000000,400.3000000,-2.7126225,1.5500000,.0346976,.0000000,.1710497,.0000000
1205,1.4570929,.0000000,.0000000,1.5554797,-1.9500000,.0000000,398.3500000,-3.0125726,1.9500000,.0116927,.0000000,.1677797,.0000000
1206,1.7099678,.0000000,.0000000,1.8203407,-1.9000000,.0000000,396.4500000,-3.5303085,1.9000000,.0284818,.0000000,.1434695,.0000000
1207,1.1147058,.0000000,.0000000,.9785673,-2.1000000,.0000000,394.3500000,-2.0932731,2.1000000,-.0060738,.0000000,.1421091,.0000000
1208,.5527205,.0000000,.0000000,.2015590,-.9500000,.0000000,393.4000000,-.6771868,.9500000,-.0693572,.0770927,.0279906,.1004151
1209,.6405732,.0000000,.0000000,.3371135,-1.2500000,.0000000,392.1500000,-.7774155,1.2500000,-.2027857,.2002711,.1005734,.0000000
1210,.2955477,.0000000,.0000000,.1065606,-.9500000,.0000000,391.2000000,-.3677760,.9500000,-.0809606,.0343323,.0050278,.1257157
1211,.6307984,.0000000,.0000000,.3833905,-.9000000,.0000000,390.3000000,-.7984534,.9000000,-.2949368,.2157354,.1710379,.0000000
1212,.2478608,.0000000,.5080000,.1044289,-1.0000000,.0000000,389.3000000,-.2070312,1.0000000,.2430581,.1452585,.3090000,.0000000
1213,.1905955,.0000000,1.2700000,.0729391,-.2000000,.0000000,389.1000000,.7239125,.2000000,.4611704,.9874471,.3093832,.0476775
1214,.0951045,.0000000,.5080000,.0054450,1.7500000,.0000000,390.8500000,.1725590,-1.7500000,.2071018,.2731084,.3062804,1.5958301
1215,.3201716,.0000000,4.5720000,.1458706,4.9000000,.0000000,395.7500000,5.1369811,-4.9000000,.4826605,5.6030233,.1615228,.0570302
1216,.2562184,.0000000,4.8260000,.1304018,.6000000,.0000000,396.3500000,3.4065941,-.6000000,.0367831,3.7932142,1.2134985,.0000000
1217,.2164868,.0000000,7.8740000,.1507335,4.0000000,.0000000,400.3500000,37.9744483,-4.0000000,-.1289382,38.3416685,-16.4084275,.0000000
1218,.2367947,.0000000,3.8100000,.0988328,.3500000,.0000000,400.7000000,3.1543917,-.3500000,.1896800,3.4900192,.1073524,.0000000
1219,.1246745,4770.7606410,28.9560000,.0373732,6.6500000,.0000000,407.3500000,398.6930833,-6.6500000,-.3223033,5169.6157720,-2.3861488,.0000000
1220,.2281606,316.4288454,5.5880000,.1067876,4.3000000,.0000000,411.6500000,206.4324364,-4.3000000,-.4255636,523.1962300,-367.5815726,.0000000
1221,.1969774,.0000000,5.5880000,.0956827,-1.2000000,.0000000,410.4500000,71.4865655,1.2000000,-.1770199,71.7792256,-10.7134244,.0000000
1222,.2949426,.0000000,.7620000,.1432298,-1.5000000,.0000000,408.9500000,83.1754001,1.5000000,-.3658589,83.6135725,-28.0216928,.0000000
1223,.6898611,.0000000,.0000000,.4526007,-2.1500000,.0000000,406.8000000,-1.0961993,2.1500000,-.2933303,.0462625,-27.7867543,.0000000
1224,.7068788,.0000000,.0000000,.4953815,-1.1500000,.0000000,405.6500000,-1.2022603,1.1500000,-.3487990,.0000000,-27.4446101,.0000000
1225,.9105161,.0000000,.0000000,.9642675,-2.2500000,.0000000,403.4000000,-1.8747836,2.2500000,-.3515706,.0000000,-27.0882439,.0000000
1226,.5686522,.0000000,.0000000,.4266043,-1.8500000,.0000000,401.5500000,-.9952565,1.8500000,-.2815105,.0000000,-26.8025762,.0000000
1227,.2072214,.0000000,.0000000,.0513467,-.5500000,.0000000,401.0000000,.1670463,.5500000,-.2881458,.4256144,-26.7284092,.2484855
1228,.3517147,49.5104248,6.6040000,.2506752,-1.1500000,.0000000,399.8500000,145.9672972,1.1500000,-.3776154,196.0801119,-.7196460,.0000000
1229,.4094304,.0000000,.2540000,.3012031,.5500000,.0000000,400.4000000,2.5871722,-.5500000,-.4179220,3.2978056,-2.7137855,.0000000
1230,.9364636,.0000000,.0000000,.7959019,-1.3500000,.0000000,399.0500000,-1.7323654,1.3500000,-.3288609,.0000000,-2.3809990,.0000000
1231,1.5819261,.0000000,.0000000,1.7746153,-2.1500000,.0000000,396.9000000,-3.3565414,2.1500000,-.3833404,.0000000,-2.0031926,.0000000
1232,1.8061278,.0000000,.0000000,2.1981631,-1.9500000,.0000000,394.9500000,-4.0042909,1.9500000,-.5327190,.0000000,-1.4623201,.0000000
1233,1.5147781,.0000000,.0000000,1.7696857,-2.4000000,.0000000,392.5500000,-3.2844638,2.4000000,-.2337724,.0000000,-1.2347326,.0000000
1234,.3675337,.0000000,1.7780000,.1664913,-1.0000000,.0000000,391.5500000,38.4945067,1.0000000,-.3958110,39.0285317,.0367843,.0000000
1235,.8980152,.0000000,.0000000,.6888405,-1.9000000,.0000000,389.6500000,-1.5063836,1.9000000,-.1579716,.0804721,.1036960,.0000000
1236,1.2147053,.0000000,.0000000,1.0544133,-2.0000000,.0000000,387.6500000,-2.2691186,2.0000000,.0567620,.0000000,.0498350,.0000000
1237,1.3972516,.0000000,.0000000,1.3549516,-2.2000000,.0000000,385.4500000,-2.7522031,2.2000000,-.0434876,.0000000,.0917539,.0000000
1238,1.3422909,.0000000,.0000000,1.4553130,-2.3000000,.0000000,383.1500000,-2.7976040,2.3000000,-.0803069,.0000000,.1541367,.0000000
1239,1.4059268,.0000000,.0000000,1.6737054,-2.5000000,.0000000,380.6500000,-3.0796322,2.5000000,.0218144,.0000000,.1376559,.0000000
1240,1.3650396,.0000000,.0000000,1.5454857,-2.8000000,.0000000,377.8500000,-2.9105253,2.8000000,.0626785,.0000000,.0836277,.0000000
1241,1.1127013,.0000000,.0000000,1.1621512,-2.9000000,.0000000,374.9500000,-2.2748525,2.9000000,-.0732428,.0000000,.1439676,.0000000
1242,1.3483636,.0000000,.0000000,1.5501315,-2.8500000,.0000000,372.1000000,-2.8984951,2.8500000,.0212824,.0000000,.1281803,.0000000
1243,1.4704160,.0000000,.0000000,1.8587781,-3.3000000,.0000000,368.8000000,-3.3291942,3.3000000,.0399437,.0000000,.0910321,.0000000
1244,1.1218691,.0000000,2.7940000,2.0277347,-2.8000000,.0000000,366.0000000,-1.0965812,2.8000000,.5068941,2.0530227,.3400000,.0000000
1245,1.1450745,.0000000,.0000000,2.1941995,-3.1000000,.0000000,362.9000000,-3.3392740,3.1000000,.1363785,.0000000,.1913431,.0000000
1246,.6890489,.0000000,7.3660000,1.1869999,-.1500000,.0000000,362.7500000,5.1736467,.1500000,.1779229,7.0496955,.3420000,.0000000
1247,.6699870,.0000000,6.8580000,.8593029,.4500000,.0000000,363.2000000,8.2642540,-.4500000,.3195283,9.7935439,.3430000,.0000000
1248,.6475348,.0000000,.5080000,.6764893,-1.3000000,.0000000,361.9000000,-.8891186,1.3000000,.1637122,.4349056,.2260199,.0000000
1249,.6431252,.0000000,13.7160000,1.0741220,-.0500000,.0000000,361.8500000,15.0297084,.0500000,.1283462,16.7469555,-2.9356582,.0000000
1250,.6126854,.0000000,7.1120000,.4552980,4.6500000,.0000000,366.5000000,4.8629577,-4.6500000,.6627337,5.9309411,.3440000,.0000000
1251,.6575681,.0000000,.0000000,.6041813,-1.0000000,.0000000,365.5000000,-1.2617494,1.0000000,.1250679,.0000000,.1967635,.0000000
1252,.5448864,.0000000,.0000000,.4240875,-2.0000000,.0000000,363.5000000,-.9689739,2.0000000,.0466330,.0000000,.1532043,.0000000
1253,.5443049,.0000000,.0000000,.5519745,-2.5000000,.0000000,361.0000000,-1.0962793,2.5000000,-.0040607,.0000000,.1558101,.0000000
1254,.6549599,.0000000,.0000000,1.1029909,-2.7500000,.0000000,358.2500000,-1.7579508,2.7500000,-.0373486,.0000000,.1925247,.0000000
1255,.4628569,.0000000,8.6360000,.7875311,.7000000,.0000000,358.9500000,6.9966440,-.7000000,.2064734,8.2470320,.3961933,.0000000
1256,.4037747,.0000000,10.6680000,.2818202,5.2000000,.0000000,364.1500000,9.4550222,-5.2000000,.5432708,10.1406171,.3803054,.0000000
1257,.3493565,.0000000,38.1000000,.2321078,20.8500000,.0000000,385.0000000,36.7769330,-20.8500000,.7523997,37.3583973,.3695083,.0000000
1258,.3725704,.0000000,.2540000,.3288834,2.4000000,.0000000,387.4000000,-.4216286,-2.4000000,.0121737,.2798252,.3024628,.0000000
1259,.5662611,.0000000,.7620000,.6579018,-.8500000,.0000000,386.5500000,-.9930648,.8500000,.5787286,.2310981,.2580169,.0000000
1260,.7991462,.0000000,.0000000,.8137900,-1.9000000,.0000000,384.6500000,-1.6129362,1.9000000,.1173739,.0000000,.1448130,.0000000
1261,.9557080,.0000000,.0000000,1.0986488,-2.7000000,.0000000,381.9500000,-2.0543568,2.7000000,-.0301803,.0000000,.1734673,.0000000
1262,1.1055530,.0000000,.0000000,1.5394720,-3.0500000,.0000000,378.9000000,-2.6450250,3.0500000,-.0280922,.0000000,.2022372,.0000000
1263,.9008595,.0000000,.0000000,.9665431,-2.9500000,.0000000,375.9500000,-1.8674026,2.9500000,.0160030,.0000000,.1826959,.0000000
1264,1.1124170,.0000000,.0000000,1.3137282,-3.3500000,.0000000,372.6000000,-2.4261452,3.3500000,.1573233,.0000000,.0354926,.0000000
1265,.6083819,.0000000,.0000000,.5258322,-2.6500000,.0000000,369.9500000,-1.1342141,2.6500000,-.1366065,.0000000,.1662456,.0000000
1266,.5751312,.0000000,.0000000,.4262111,-2.4500000,.0000000,367.5000000,-1.0013422,2.4500000,.0157407,.0000000,.1535990,.0000000
1267,.5064475,.0000000,.0000000,.3488153,-2.8000000,.0000000,364.7000000,-.8552628,2.8000000,.0082959,.0000000,.1488530,.0000000
1268,.7346800,.0000000,.0000000,.8922649,-3.0500000,.0000000,361.6500000,-1.6269449,3.0500000,-.0191984,.0000000,.1606200,.0000000
1269,.8710443,.0000000,.0000000,1.6369271,-3.2000000,.0000000,358.4500000,-2.5079714,3.2000000,.0270865,.0000000,.1386420,.0000000
1270,.8206070,.0000000,.0000000,2.0295793,-3.9000000,.0000000,354.5500000,-2.8501862,3.9000000,.0259080,.0000000,.1158699,.0000000
1271,.4550608,.0000000,.0000000,1.0641070,-3.3000000,.0000000,351.2500000,-1.5191679,3.3000000,-.1100201,.0000000,.2170563,.0000000
1272,.5654761,.0000000,.0000000,1.5398285,-3.6500000,.0000000,347.6000000,-2.1053046,3.6500000,.1150843,.0000000,.1117142,.0000000
1273,.7721042,.0000000,.0000000,2.3189282,-4.3000000,.0000000,343.3000000,-3.0910324,4.3000000,.1225482,.0000000,.0023925,.0000000
1274,.5318687,.0000000,.0000000,1.8682530,-3.8000000,.0000000,339.5000000,-2.4001217,3.8000000,-.1555112,.0000000,.1437354,.0000000
1275,.5138114,.0000000,.0000000,2.0769019,-4.1500000,.0000000,335.3500000,-2.5907133,4.1500000,.0697664,.0000000,.0658561,.0000000
1276,.5234484,.0000000,.0000000,2.2037113,-4.2000000,.0000000,331.1500000,-2.7271596,4.2000000,.0660393,.0000000,.0204921,.0000000
1277,.5014443,.0000000,.0000000,2.1846335,-3.9000000,.0000000,327.2500000,-2.6860778,3.9000000,.0220887,.0000000,.0000000,.0000000
1278,.5418046,.0000000,.0000000,2.4970058,-4.5000000,.0000000,322.7500000,-3.0388104,4.5000000,-.0634129,.0000000,.0546788,.0000000
1279,.5271060,.0000000,.0000000,2.6111200,-4.3500000,.0000000,318.4000000,-3.1382260,4.3500000,-.0539042,.0000000,.1010474,.0000000
1280,.4423296,.0000000,.0000000,2.3784014,-4.7500000,.0000000,313.6500000,-2.8207310,4.7500000,.0666858,.0000000,.0450836,.0000000
1281,.3671724,.0000000,.0000000,2.6085864,-4.7500000,.0000000,308.9000000,-2.9757588,4.7500000,.0506277,.0000000,.0000000,.0000000
1282,.1363100,.0000000,.0000000,.9214071,-3.4000000,.0000000,305.5000000,-1.0577171,3.4000000,-.2030994,.0000000,.1839715,.0000000
1283,.1315190,.0000000,.0000000,1.0902237,-3.2000000,.0000000,302.3000000,-1.2217427,3.2000000,.0841509,.0000000,.1003696,.0000000
1284,.0970522,.0000000,.0000000,.7082302,-3.1000000,.0000000,299.2000000,-.8052824,3.1000000,-.0770443,.0000000,.1731345,.0000000
1285,.1400839,.0000000,.0000000,1.1311970,-3.0500000,.0000000,296.1500000,-1.2712808,3.0500000,-.0101806,.0000000,.1892426,.0000000
1286,.1920493,.0000000,.0000000,1.5753944,-3.6000000,.0000000,292.5500000,-1.7674437,3.6000000,.1515382,.0000000,.0427907,.0000000
1287,.2526848,.0000000,.0000000,2.0261475,-3.9500000,.0000000,288.6000000,-2.2788324,3.9500000,-.1033712,.0000000,.1331563,.0000000
1288,.0727089,.0000000,.0000000,.5790631,-2.5500000,.0000000,286.0500000,-.6517720,2.5500000,-.0167278,.0000000,.1557106,.0000000
1289,.0869818,.0000000,2.2860000,.7554253,-2.3000000,.0000000,283.7500000,137.2862595,2.3000000,-.3960428,138.1286665,-46.4621844,.0000000
1290,.2508412,.0000000,.0000000,2.1658114,-3.7500000,.0000000,280.0000000,-2.4166526,3.7500000,-.2638202,.0000000,-46.2089396,.0000000
1291,.2863254,.0000000,.0000000,2.1746305,-3.4500000,.0000000,276.5500000,-2.4609559,3.4500000,-.3861047,.0000000,-45.8127875,.0000000
1292,.2977103,.0000000,.0000000,2.1883983,-3.5000000,.0000000,273.0500000,-2.4861086,3.5000000,-.3146703,.0000000,-45.5049862,.0000000
1293,.3020272,.0000000,.0000000,2.1570312,-3.2000000,.0000000,269.8500000,-2.4590584,3.2000000,-.3509115,.0000000,-45.1621306,.0000000
1294,.2446127,.0000000,.0000000,1.9776700,-3.6000000,.0000000,266.2500000,-2.2222827,3.6000000,-.4936266,.0000000,-44.6614697,.0000000
1295,.2402830,.0000000,.0000000,1.8050739,-2.7000000,.0000000,263.5500000,-2.0453570,2.7000000,-.3639330,.0000000,-44.2969895,.0000000
1296,.2683840,.0000000,.0000000,1.8673120,-2.9000000,.0000000,260.6500000,-2.1356960,2.9000000,-.2628094,.0000000,-44.0277979,.0000000
1297,.2903103,.0000000,.0000000,1.8706090,-2.9000000,.0000000,257.7500000,-2.1609192,2.9000000,-.2665568,.0000000,-43.7786842,.0000000
1298,.2107683,.0000000,.0000000,1.5935352,-2.8000000,.0000000,254.9500000,-1.8043035,2.8000000,-.4143061,.0000000,-43.3561442,.0000000
1299,.1717272,.0000000,.0000000,1.4565399,-2.7000000,.0000000,252.2500000,-1.6282671,2.7000000,-.3929792,.0000000,-42.9584879,.0000000
1300,.2281896,.0000000,.0000000,1.5161499,-2.3000000,.0000000,249.9500000,-1.7443395,2.3000000,-.3813078,.0000000,-42.5782041,.0000000
1301,.2171322,.0000000,.0000000,1.3596307,-2.3000000,.0000000,247.6500000,-1.5767629,2.3000000,-.4283643,.0000000,-42.1736501,.0000000
1302,.2369127,.0000000,.0000000,1.4205688,-2.6000000,.0000000,245.0500000,-1.6574816,2.6000000,-.4411923,.0000000,-41.7094208,.0000000
1303,.2273746,.0000000,.0000000,1.3247034,-2.1500000,.0000000,242.9000000,-1.5520780,2.1500000,-.5682308,.0000000,-41.1512361,.0000000
1304,.3180613,.0000000,.0000000,1.2912254,-1.9000000,.0000000,241.0000000,-1.6092867,1.9000000,-.3855559,.0000000,-40.7464381,.0000000
1305,.2918779,.0000000,.0000000,1.0856745,-1.8000000,.0000000,239.2000000,-1.3775524,1.8000000,-.2323219,.0000000,-40.5161639,.0000000
1306,.2699412,.0000000,1.2700000,.9608528,-1.8500000,.0000000,237.3500000,-.3060800,1.8500000,-.1036839,.9247139,.3440000,.0000000
1307,.2940908,.0000000,.0000000,.9787692,-1.5000000,.0000000,235.8500000,-1.2728600,1.5000000,.1971752,.0000000,.1399025,.0000000
1308,.3059761,.0000000,.0000000,.2126826,-1.9000000,.0000000,233.9500000,-.5186587,1.9000000,.0661986,.0000000,.0616866,.0000000
1309,.2274266,.0000000,.0000000,.9892267,-1.1500000,.0000000,232.8000000,-1.2166532,1.1500000,-.0657092,.0000000,.1184916,.0000000
1310,.2096790,.0000000,.0000000,.9854422,-1.5000000,.0000000,231.3000000,-1.1951212,1.5000000,-.0088134,.0000000,.1436182,.0000000
1311,.1755231,.0000000,1.0160000,.9529057,-.9500000,.0000000,230.3500000,2.0932592,.9500000,.0973730,3.2216880,-2.1641560,.0000000
1312,.2011377,.0000000,.0000000,.9418724,-1.5000000,.0000000,228.8500000,-1.1430102,1.5000000,-.2974994,.0000000,-1.8620982,.0000000
1313,.0423463,.0000000,.5080000,.3019015,-.4000000,.0000000,228.4500000,1.8102404,.4000000,-.5522382,2.1544881,-.9877013,.0000000
1314,.0305621,.0000000,.0000000,.2618389,-.4500000,.0000000,228.0000000,-.2924010,.4500000,-.4693574,.0000000,-.5160599,.0000000
1315,.0816645,.0000000,.0000000,.7214221,-1.4000000,.0000000,226.6000000,-.8030866,1.4000000,-.4656055,.0000000,-.0535788,.0000000
1316,.0929778,.0000000,.0000000,.7356778,-.5500000,.0000000,226.0500000,-.8286556,.5500000,-.1904416,.0000000,.1420798,.0000000
1317,.1626428,.0000000,.0000000,.8748246,-1.0500000,.0000000,225.0000000,-1.0374674,1.0500000,-.0168776,.0000000,.1626893,.0000000
1318,.1326931,.0000000,.0000000,.8094059,-.8000000,.0000000,224.2000000,-.9420990,.8000000,-.0792144,.0000000,.2307437,.0000000
1319,.0803559,.0000000,.0000000,.6611008,-.5000000,.0000000,223.7000000,-.7414567,.5000000,.0683948,.0000000,.1700346,.0000000
1320,.0532350,.0000000,.2540000,.5005113,-.9000000,.0000000,222.8000000,.1524909,.9000000,-.0701427,.7062372,-.2161412,.0000000
1321,.0566938,.0000000,.0000000,.5305188,-.3000000,.0000000,222.5000000,-.5872126,.3000000,-.4153124,.0000000,.1999689,.0000000
1322,.0970165,.0000000,.0000000,.6595113,-.8000000,.0000000,221.7000000,-.7565278,.8000000,-.0082082,.0000000,.2066262,.0000000
1323,.1363842,.0000000,.0000000,.7856765,-.8500000,.0000000,220.8500000,-.9220608,.8500000,.1413108,.0000000,.0796227,.0000000
1324,.1490983,.0000000,.0000000,.7696442,-.5500000,.0000000,220.3000000,-.9187426,.5500000,-.1168890,.0000000,.1852572,.0000000
1325,.2392679,.0000000,.0000000,.1922988,-.5500000,.0000000,219.7500000,-.4315667,.5500000,.0379609,.0000000,.1468535,.0000000
1326,.3095697,.0000000,.0000000,.2485594,-.3500000,.0000000,219.4000000,-.5581291,.3500000,-.0011721,.0000000,.1355952,.0000000
1327,.2889236,.0000000,.0000000,.2254627,-.6500000,.0000000,218.7500000,-.5143862,.6500000,.1337446,.0000000,.0297587,.0000000
1328,.1464983,.0000000,.0000000,.7481789,-.3500000,.0000000,218.4000000,-.8946772,.3500000,-.1607495,.0000000,.1682364,.0000000
1329,.1623713,.0000000,.0000000,.7188354,-.3500000,.0000000,218.0500000,-.8812067,.3500000,.0677900,.0000000,.1197653,.0000000
1330,.1264525,.0000000,.0000000,.7307475,-.6500000,.0000000,217.4000000,-.8572000,.6500000,-.0507205,.0000000,.1634020,.0000000
1331,.1671161,.0000000,.0000000,.7310862,-.5500000,.0000000,216.8500000,-.8982022,.5500000,.1300720,.0000000,.0362635,.0000000
1332,.1369482,.0000000,.0000000,.7344726,-.3500000,.0000000,216.5000000,-.8714208,.3500000,-.1595911,.0000000,.1877399,.0000000
1333,.1834298,.0000000,.0000000,.7156593,-.4500000,.0000000,216.0500000,-.8990891,.4500000,.1624840,.0000000,.0422692,.0000000
1334,.2264711,.0000000,.0000000,.1786937,-.2500000,.0000000,215.8000000,-.4051648,.2500000,-.0657773,.0000000,.0960904,.0000000
1335,.1254156,.0000000,2.0320000,.1116199,-.4500000,.0000000,215.3500000,1.4502576,.4500000,.1121627,1.6872930,.3440000,.0000000
1336,.0911419,.0000000,.0000000,.6123435,-.5000000,.0000000,214.8500000,-.7034854,.5000000,.0364616,.0000000,.2821790,.0000000
1337,.1023324,.0000000,.0000000,.6317522,-.3000000,.0000000,214.5500000,-.7340846,.3000000,.0451025,.0000000,.2382284,.0000000
1338,.1134530,.0000000,.0000000,.5907234,-.5000000,.0000000,214.0500000,-.7041763,.5000000,-.0116346,.0000000,.2513066,.0000000
1339,.0903772,.0000000,1.3280000,.5798522,-.2500000,.0000000,213.8000000,-.1116209,.2500000,.7747055,.5586085,.2470771,.0000000
1340,.0947113,.0000000,.0000000,.6019429,-.2500000,.0000000,213.5500000,-.6966542,.2500000,-.0055220,.0000000,.2531603,.0000000
1341,.0820962,.0000000,.0000000,.5492642,-.2000000,.0000000,213.3500000,-.6313604,.2000000,.0318982,.0000000,.2222110,.0000000
1342,.0930479,.0000000,.0000000,.5636169,-.8000000,.0000000,212.5500000,-.6566647,.8000000,-.0588516,.0000000,.2769295,.0000000
1343,.0664575,.0000000,1.3920000,.5157079,.0000000,.0000000,212.5500000,.8635337,.0000000,.2444381,1.4456991,.3390000,.0000000
